PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID
11,3/1/2019,6:09:50 PM,3,1,"Sabouri, Arman",10000681,Left,CAL_BEA,"Milam, Kevin",1000009861,Right,STM_GAE,Stretch,1,Top,2,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,90.8301250800013,-0.596887869226634,4.95124169107248,1956.55361693173,129.353750979946,10:15,4.75242777421865,-2.39938666486587,5.51351833799939,-24.2969463151244,11.0305642971207,-13.4914549890446,2.16749969191144,1.11714391702137,80.6765976170599,-5.18694683948349,2.40426690605084,0.427787446641573,,,,,,,,,,,,9.01272365938613,6.12540117115935,1.97616191408545,50,4.6845073263123,-10.9186059961931,-131.391277621835,-2.20955520323914,15.3199093116677,35.0075947073607,-21.7620361630386,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190301-CalBerkeley-1,3da48294-3c90-11e9-b147-302432607227
12,3/1/2019,6:10:04 PM,3,2,"Sabouri, Arman",10000681,Left,CAL_BEA,"Milam, Kevin",1000009861,Right,STM_GAE,Stretch,1,Top,2,1,0,Splitter,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,79.7946279169685,1.43102039931204,5.19299896311447,1190.3406302633,55.6023923220115,7:45,4.31983651460636,-3.03035376510231,5.4753013068223,-51.3459175138488,-5.65923821822336,-8.20310846270339,1.38572311814268,1.15816240755849,71.70000158213,-8.19252694794888,3.6521719887497,0.486481483493412,,,,,,,,,,,,6.17533934675,-3.51868928462921,2.57911342850065,50,4.41192594623276,-10.236712462828,-115.389481705826,1.32751010466002,8.1382815847415,25.9824296737778,-36.8112162648894,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190301-CalBerkeley-1,469becc3-3c90-11e9-b147-302432607227
13,3/1/2019,6:10:18 PM,3,3,"Sabouri, Arman",10000681,Left,CAL_BEA,"Milam, Kevin",1000009861,Right,STM_GAE,Stretch,1,Top,2,2,0,Fastball,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.702062470854,-0.0171016163215892,3.12062497025315,1914.72905865269,135.278310937392,10:30,4.75212502440294,-2.66052023298098,5.70556142990289,-22.3778738161223,13.4759015334263,-13.3790011970103,2.87134637414682,-0.865328852117565,79.5521306069988,-4.27082753843646,0.575677411071472,0.430961986935794,,,,,,,,,,,,8.36382808168901,7.27947447260537,2.40720589151535,50,4.73718691039257,-6.65205644762572,-130.089619695297,-0.775358783321694,13.9061766144233,34.8553511572524,-20.0707799708579,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190301-CalBerkeley-1,4f9358ef-3c90-11e9-b147-302432607227
14,3/1/2019,6:10:37 PM,3,4,"Sabouri, Arman",10000681,Left,CAL_BEA,"Milam, Kevin",1000009861,Right,STM_GAE,Stretch,1,Top,2,2,1,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,91.4778288615201,-1.36202562892272,5.46279101177065,1997.9153429413,126.087740800991,10:15,4.66212706121393,-2.54966596958086,5.501224209212,-24.7799926938536,10.1901804503084,-14.025617593085,1.31733024795185,1.40578521182859,81.1829256345821,-6.03978265289601,2.8162918174783,0.425618414581414,,,,,,,,,,,,9.51077997735248,5.95819903821634,2.0807502075173,50.0000000000001,4.52659211706921,-12.1544920875615,-132.171623274227,-4.01476701027026,16.3320981956622,35.8444204108686,-21.9425121321657,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190301-CalBerkeley-1,5ed61810-3c90-11e9-b147-302432607227
15,3/1/2019,6:10:55 PM,3,5,"Sabouri, Arman",10000681,Left,CAL_BEA,"Milam, Kevin",1000009861,Right,STM_GAE,Stretch,1,Top,2,3,1,Fastball,Undefined,InPlay,Undefined,FlyBall,Out,1,0,,89.7048214859063,0.430313518196253,4.2202867651322,1955.12341278549,120.670923425609,10:00,4.66535553140903,-2.83156335254675,5.5810965759501,-26.9592655773757,9.33526646920226,-15.7981110460683,2.82167269880679,-0.200067658744943,79.0830245594852,-4.69415482660036,1.21733366272032,0.433602840942423,99.0272767616592,29.1855146234146,-8.64182717121691,2470.66723381134,108.983752170006,59.3776510928353,-14.917182494858,372.32550214777,366.961484176503,-5.64267900111862,5.27225769042962,10.1154601484224,4.85826200512561,2.47853483764052,50,4.68542974639106,-9.05389902185511,-129.847915742448,0.077262060246079,16.6650778060344,36.0544890052406,-24.170130481567,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190301-CalBerkeley-1,6a61c737-3c90-11e9-b147-302432607227
16,3/1/2019,6:14:01 PM,1,1,"Waldichuk, Ken",10000100,Left,STM_GAE,"Eden, Cameron",8889135,Right,CAL_BEA,Stretch,1,Bottom,0,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,90.1385359416889,-1.47043253961958,2.19122475940285,2184.21603260072,146.430888985997,11:00,5.5186167916754,-2.30608205892676,6.12036139714593,-14.7606050294325,20.0214825059328,-13.3083905667215,2.92803717969694,-1.38860600052944,80.3296106921492,-4.29019413088689,-0.3561012773556,0.424472286011266,,,,,,,,,,,,8.06004770343332,11.4781031782867,2.14533362482416,50,5.39853755974242,-4.59929015324773,-130.919055910651,-3.81786396117162,13.6246452292653,34.3453592050533,-12.7715475461145,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190301-CalBerkeley-1,d5c1a456-3c90-11e9-b147-302432607227
17,3/1/2019,6:14:21 PM,1,2,"Waldichuk, Ken",10000100,Left,STM_GAE,"Eden, Cameron",8889135,Right,CAL_BEA,Stretch,1,Bottom,0,1,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,89.7671485484447,-0.612610040321075,1.93047304873099,2315.42134291489,138.930998147823,10:45,5.37729886294505,-2.37539986941415,5.96827507954665,-20.2003191254966,15.0505950364147,-13.1440199371983,3.12568526173206,-1.68044578951458,80.0315192023942,-4.46134388726312,-0.578873042392791,0.427323434603611,,,,,,,,,,,,7.83853916013871,8.40881101351248,2.2298338138599,50,5.3177819582017,-3.98011440235133,-130.397576157232,-2.03292963179978,13.1450589579528,34.0685771574157,-18.0726561565552,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190301-CalBerkeley-1,deb9105f-3c90-11e9-b147-302432607227
18,3/1/2019,6:14:44 PM,1,3,"Waldichuk, Ken",10000100,Left,STM_GAE,"Eden, Cameron",8889135,Right,CAL_BEA,Stretch,1,Bottom,0,2,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,89.7653640079611,-1.27810034090214,2.04874190723885,2340.45581412641,149.892569144773,11:00,5.4376106721467,-2.28671147271342,6.01252980536433,-14.7169814589599,20.633228293333,-11.983512191167,3.02638822645074,-1.38686007092932,79.6347835188519,-4.09116014771173,-0.245822502831688,0.427924858642548,,,,,,,,,,,,7.29331739473555,11.7301471003463,2.13258867945005,50,5.32956122599944,-4.2885948596316,-130.334438096408,-3.3687837251385,12.1640861898888,35.1463413738588,-12.6100404890345,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190301-CalBerkeley-1,f0a0c211-3c90-11e9-b147-302432607227
19,3/1/2019,6:15:05 PM,1,4,"Waldichuk, Ken",10000100,Left,STM_GAE,"Eden, Cameron",8889135,Right,CAL_BEA,Stretch,1,Bottom,0,3,0,Fastball,Undefined,BallCalled,Walk,Undefined,Undefined,0,0,,89.792910326233,-0.524504051271454,2.17003382050572,2264.89841282514,142.788756654667,10:45,5.38760928125174,-2.41160428598974,6.18459502287443,-18.0682106718479,16.826989168211,-12.8024989455298,3.39731187157359,-1.4740214003972,80.1333718924498,-3.97974894138633,-0.281491564252246,0.425161923556926,,,,,,,,,,,,7.78011069329537,9.40994343200844,2.25448424947709,50,5.33904168095458,-4.55563732020131,-130.484629183948,-1.74400865776881,13.0832830304881,33.7569836349586,-16.3499866535653,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190301-CalBerkeley-1,f98c4359-3c90-11e9-b147-302432607227
20,3/1/2019,6:15:43 PM,2,1,"Waldichuk, Ken",10000100,Left,STM_GAE,"Vaughn, Andrew",10000676,Right,CAL_BEA,Stretch,1,Bottom,0,0,0,Fastball,Undefined,InPlay,Undefined,FlyBall,HomeRun,0,2,,88.9865769813753,-1.67913516280528,3.53895858718907,2327.38917667195,135.243536850558,10:30,5.25043445437889,-2.57570123853313,5.9778835004006,-20.2323136808005,15.7447878596735,-15.6450466888678,2.00465669814566,-0.5951406968298,79.3404978517984,-5.52946590408978,0.555430011110914,0.43170254039421,104.261101703109,25.6719825196715,-19.0395959325391,2413.00370147385,103.845133348543,50.5740630998202,-36.2785766563751,383.423689420758,364.049725347827,-22.1188507318671,4.88381896972651,9.77260470275573,9.16793172348123,2.30454389981067,50,5.10660614416252,-7.49277801526044,-129.046010615821,-4.42139395613285,16.0526938690335,33.3324044913551,-17.1146037261545,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190301-CalBerkeley-1,14643a86-3c91-11e9-b147-302432607227
21,3/1/2019,6:16:39 PM,3,1,"Waldichuk, Ken",10000100,Left,STM_GAE,"Lee, Korey",10000677,Right,CAL_BEA,Stretch,1,Bottom,0,0,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.8061790522428,-1.1776315497973,2.30992977004953,2257.2232320313,156.366657662279,11:15,5.42749075352588,-2.40480187066326,6.1552648212306,-15.841238518574,19.7486137993758,-8.6562892314834,3.01848991478034,-0.991160780433702,79.5965716936116,-4.19713658441285,0.65752586236859,0.429372881170441,,,,,,,,,,,,5.51463311047073,11.2019107948677,2.23394377192969,50,5.33005605796562,-4.94305523301464,-129.046325710315,-3.13505579811641,9.11205825397799,31.8950179668875,-13.6646642195301,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190301-CalBerkeley-1,36eaad87-3c91-11e9-b147-302432607227
22,3/1/2019,6:16:56 PM,3,2,"Waldichuk, Ken",10000100,Left,STM_GAE,"Lee, Korey",10000677,Right,CAL_BEA,Stretch,1,Bottom,0,0,1,Fastball,Undefined,InPlay,Undefined,GroundBall,Single,0,0,,91.2561606914191,-4.06073205355685,2.18552718939669,2310.45425562402,166.541750016424,11:30,5.98033303989237,-2.01352070764172,6.201376108384,-5.69422964940746,28.1616706479171,-6.74693694314225,1.74888252267429,-0.5576230247893,81.5715803448097,-5.14581425541701,0.895218559789646,0.418782670398122,109.791418984265,-13.0435970028763,-2.99070314687196,,,,,8.9273390820886,8.73583560581367,1.11285297684942,0.0478204345703125,4.44946385253226,16.8373641370379,1.85282770025129,50,5.67211030688672,-4.84179736937906,-132.306934985285,-9.57466233659137,7.71196525879563,34.0693607408467,-2.99094434925087,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190301-CalBerkeley-1,41218164-3c91-11e9-b147-302432607227
23,3/1/2019,6:17:51 PM,4,1,"Waldichuk, Ken",10000100,Left,STM_GAE,"Flower, Max",10000678,Right,CAL_BEA,Stretch,1,Bottom,0,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,88.2941053797576,-0.738021843207042,2.2137581400345,2228.5601073479,136.931488761037,10:30,5.4449659738811,-2.51073592443773,5.99320527998275,-22.0937208272777,13.7938235353528,-12.925360498361,2.91942473364959,-1.53556509275638,79.9807293891224,-4.91329606562703,-0.234518872987893,0.431164890754266,,,,,,,,,,,,7.69252137302416,7.71102775665396,2.34360316907405,50,5.37475775083251,-4.55735223005156,-128.37544362146,-2.3475517907339,12.7101764251169,29.032015185774,-19.4332944585949,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190301-CalBerkeley-1,5bf978a1-3c91-11e9-b147-302432607227
24,3/1/2019,6:18:13 PM,4,2,"Waldichuk, Ken",10000100,Left,STM_GAE,"Flower, Max",10000678,Right,CAL_BEA,Stretch,1,Bottom,0,1,0,Slider,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,77.4715583503956,1.17221845161714,4.39199415265423,2002.25740621226,128.255722925219,10:15,5.16714434410308,-2.35270588428221,5.94506681912912,-34.1275221689765,13.0348296850804,-16.5874436102998,3.41369781570962,0.346305157828021,69.686145379702,-5.28798170557579,1.25078836768582,0.494275683525882,,,,,,,,,,,,10.4207244111697,6.69002877919658,2.01208937871904,50,5.24163902660235,-8.1702993450591,-112.326371266027,1.36502785580854,13.106075398332,23.3077719985976,-23.7600441036134,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190301-CalBerkeley-1,6de5ee9c-3c91-11e9-b147-302432607227
33,3/1/2019,6:25:22 PM,1,1,"Sabouri, Arman",10000681,Left,CAL_BEA,"Vranesh, Joe",8882509,Right,STM_GAE,Stretch,2,Top,0,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,88.7577194621629,0.640114578164967,3.17121397613644,1970.10827425489,113.869645214917,9:45,4.83587533878456,-2.62755083275179,5.37310641805682,-29.7856360335558,6.81936822995506,-15.4885935581972,2.95474070039875,-0.942467245955821,79.8769140550727,-4.94289683126488,0.264329272091641,0.43545346355728,,,,,,,,,,,,9.25035720436304,3.41793499066165,2.35418744197441,50,4.87268481569718,-6.59462616297897,-128.764231248391,0.403301543617863,15.3001820780019,30.4387265205184,-26.5207503612828,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190301-CalBerkeley-1,6e9eff43-3c92-11e9-b147-302432607227
34,3/1/2019,6:25:34 PM,1,2,"Sabouri, Arman",10000681,Left,CAL_BEA,"Vranesh, Joe",8882509,Right,STM_GAE,Stretch,2,Top,0,1,0,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,87.9915933073959,-0.237792175197767,2.94072111003646,1872.90934981028,136.328434817227,10:30,4.76750234764835,-2.54776190058144,5.70237918118309,-24.3880391437275,12.1107895675309,-11.5945897965676,2.51332770385706,-0.771777697384157,79.8211920321116,-4.817884243279,0.760322397737106,0.43482147227247,75.3207678461448,44.5094912083572,123.897454563223,,,,,,,,,7.10213221348549,6.57030229440422,2.30844567163993,50.0000000000001,4.7325475927339,-6.18473034536329,-127.831470086532,-1.33477840345226,11.6663271867294,28.1405562670461,-21.3813325131141,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190301-CalBerkeley-1,75d8aef5-3c92-11e9-b147-302432607227
35,3/1/2019,6:25:51 PM,1,3,"Sabouri, Arman",10000681,Left,CAL_BEA,"Vranesh, Joe",8882509,Right,STM_GAE,Stretch,2,Top,0,1,1,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,77.0118027621381,0.471217901020299,3.04240874396037,2245.23780316283,246.76470961162,2:15,4.49857174545564,-2.89145876158041,5.28557206453804,-43.9992372548845,4.24950719587364,10.0036652990542,1.27505227330638,0.801531773057484,70.7262272312544,-7.65877147213991,4.89875542428376,0.499936132940115,,,,,,,,,,,,-4.41148254478903,2.1092957511074,2.60712145270483,49.9999999999999,4.50989282284952,-6.25326903971724,-111.82577528283,-0.441270420565865,-5.56975418069112,20.7160830515209,-29.5109395655716,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190301-CalBerkeley-1,7fe238a4-3c92-11e9-b147-302432607227
36,3/1/2019,6:26:04 PM,1,4,"Sabouri, Arman",10000681,Left,CAL_BEA,"Vranesh, Joe",8882509,Right,STM_GAE,Stretch,2,Top,0,2,1,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,89.1878515192989,0.107253374698011,3.59750618964074,1923.12881033098,131.967826746616,10:30,4.76945711747719,-2.56630901959337,5.67685548924463,-21.2179196630372,14.2532701997438,-15.8848289365312,3.10146754863395,-0.532327669198939,81.0737172961662,-3.8708780186776,0.619237562297545,0.428656483416752,,,,,,,,,,,,9.54004730889694,7.60301245133326,2.27298431313817,50,4.7652649139755,-7.60858794926409,-129.519353032811,-0.470913174514613,16.1567329437819,27.8099900294454,-19.2978187258004,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190301-CalBerkeley-1,87a88a58-3c92-11e9-b147-302432607227
37,3/1/2019,6:26:22 PM,1,5,"Sabouri, Arman",10000681,Left,CAL_BEA,"Vranesh, Joe",8882509,Right,STM_GAE,Stretch,2,Top,0,2,2,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,89.9390504543641,0.246161909220058,3.87688509407517,1837.68492294858,139.223948303863,10:45,4.85099732308091,-2.68754841338287,5.71582826083025,-20.1526625749012,15.0964817029906,-13.0485093573964,3.40142080469693,-0.158322243055581,80.7537636589646,-3.55856289445726,1.41499221511784,0.42731270690435,,,,,,,,,,,,8.27583291051078,8.04216944236689,2.37127372342168,50,4.85933852300293,-8.40612729328803,-130.459765133065,-0.109816432261224,14.0405371095798,31.4362127285536,-18.5299380822242,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190301-CalBerkeley-1,9226e034-3c92-11e9-b147-302432607227
