PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID
11,4/7/19,1:11:00 PM,4,2,"Holman, Grant",1000017002,Right,CAL_BEA,"Manzardo, Kyle",1000058231,Left,WAS_COU,Undefined,1,Top,2,0,1,ChangeUp,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,81.12657934,-3.429417012,-3.921598486,1364.356002,212.3173816,1:00,5.902494396,1.855509998,6.45398436,-22.1491618,19.88453906,12.60392946,0.895452136,-0.702003776,73.68574504,-7.626580836,-1.518562913,0.466627503,,,,,,,,,,,,-8.162761383,12.03004585,-1.583811923,50,5.649509565,7.734968507,-117.6561778,-7.648178359,-11.32455092,24.46420402,-15.48424711,CAL_BEA,WAS_COU,CalBerkeley,D1,PAC12,20190407-CalBerkeley-1,433c4455-5971-11e9-b16a-302432607227
12,4/7/19,1:11:19 PM,4,3,"Holman, Grant",1000017002,Right,CAL_BEA,"Manzardo, Kyle",1000058231,Left,WAS_COU,Undefined,1,Top,2,1,1,ChangeUp,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,80.73626696,-1.875692987,-2.387218539,1299.002798,203.8161632,12:45,5.860955556,1.38508746,6.684846481,-26.29780649,15.4470308,6.835482633,1.951997864,-0.229726892,73.57472766,-6.885146486,-1.078001767,0.465021363,76.18726761,48.17174085,-38.30995944,4992.541804,76.02540479,90.89001048,-79.49928209,234.1487683,50.01257755,-51.64385594,5.012783813,-4.521349733,9.156173039,-1.228797872,50,5.72528653,4.726744848,-117.4719508,-4.506497316,-6.266530053,23.94424243,-19.4837156,CAL_BEA,WAS_COU,CalBerkeley,D1,PAC12,20190407-CalBerkeley-1,4e95e6cb-5971-11e9-b16a-302432607227
13,4/7/19,1:11:54 PM,4,4,"Holman, Grant",1000017002,Right,CAL_BEA,"Manzardo, Kyle",1000058231,Left,WAS_COU,Undefined,1,Top,2,1,2,Fastball,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,92.2904148,-2.298733788,-2.791473322,2126.157202,185.9137533,12:15,6.020953186,1.329831571,6.390067434,-13.11812073,19.13602062,1.985299211,2.810049729,-1.073997066,84.04855653,-4.78428932,-2.414357519,0.408756113,,,,,,,,,,,,-1.903599829,11.18850366,-1.13035821,50,5.849678609,6.481388357,-134.1669623,-5.791605629,-3.454413043,30.23122111,-11.87056229,CAL_BEA,WAS_COU,CalBerkeley,D1,PAC12,20190407-CalBerkeley-1,607b374b-5971-11e9-b16a-302432607227
14,4/7/19,1:14:21 PM,1,1,"Rosenkrantz, Hayden",1000027590,Right,WAS_COU,"Eden, Cameron",8889135,Right,CAL_BEA,Undefined,1,Bottom,0,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,86.38458682,-1.650450431,-1.015158419,1795.103599,216.7514935,1:15,4.688289499,0.580922929,6.426942855,-22.28684018,13.93868837,10.43451349,1.313585803,0.517409683,79.84802052,-5.847620556,0.959321591,0.43319046,,,,,,,,,,,,-5.981754833,8.065026915,-0.513572662,50,4.560609318,1.931382174,-125.8697436,-4.265963485,-9.682301159,23.40831164,-19.11968213,CAL_BEA,WAS_COU,CalBerkeley,D1,PAC12,20190407-CalBerkeley-1,b9f5ca6b-5971-11e9-b16a-302432607227
15,4/7/19,1:14:38 PM,1,2,"Rosenkrantz, Hayden",1000027590,Right,WAS_COU,"Eden, Cameron",8889135,Right,CAL_BEA,Undefined,1,Bottom,0,1,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,87.69514768,-1.24901863,-2.774904054,1919.516701,210.8972247,1:00,4.749198886,0.591983329,6.392965448,-18.51430844,16.99954443,10.19288102,2.056186211,-1.112465403,80.23041184,-4.754683,-0.841611944,0.428914189,,,,,,,,,,,,-6.362773437,9.679164493,-0.397670977,50,4.650916804,5.888490707,-127.601649,-3.323461303,-10.49821877,26.07639345,-16.20397083,CAL_BEA,WAS_COU,CalBerkeley,D1,PAC12,20190407-CalBerkeley-1,c2e871ed-5971-11e9-b16a-302432607227
16,4/7/19,1:14:59 PM,1,3,"Rosenkrantz, Hayden",1000027590,Right,WAS_COU,"Eden, Cameron",8889135,Right,CAL_BEA,Undefined,1,Bottom,0,2,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,88.39442165,-3.745532135,-2.753878084,1984.367746,200.1786543,12:45,5.125922544,0.655756655,6.40636887,-9.394974248,25.77818166,9.485775449,0.890515489,-1.087591828,80.56525597,-5.524544042,-0.951360211,0.426851869,,,,,,,,,,,,-6.002299727,15.24506336,-0.463231162,50,4.853280989,5.898156198,-128.3534126,-8.685558381,-9.986563852,27.22612109,-6.809470704,CAL_BEA,WAS_COU,CalBerkeley,D1,PAC12,20190407-CalBerkeley-1,d202ac87-5971-11e9-b16a-302432607227
17,4/7/19,1:15:18 PM,1,4,"Rosenkrantz, Hayden",1000027590,Right,WAS_COU,"Eden, Cameron",8889135,Right,CAL_BEA,Undefined,1,Bottom,0,3,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.07795321,-0.994474072,-1.225046758,2010.301779,215.8149127,1:15,4.821219396,0.303330062,6.322678689,-20.26720746,15.15119201,10.95741097,2.216225475,0.088194896,80.21668186,-4.837351003,0.858692533,0.428337388,,,,,,,,,,,,-6.368786392,8.601370741,-0.219245463,50,4.738989534,2.418973747,-128.22915,-2.824048081,-10.54845572,27.81245451,-17.92782128,CAL_BEA,WAS_COU,CalBerkeley,D1,PAC12,20190407-CalBerkeley-1,dd1e54cc-5971-11e9-b16a-302432607227
18,4/7/19,1:15:41 PM,1,5,"Rosenkrantz, Hayden",1000027590,Right,WAS_COU,"Eden, Cameron",8889135,Right,CAL_BEA,Undefined,1,Bottom,0,3,1,Fastball,Undefined,InPlay,Undefined,GroundBall,Single,0,0,,87.24732366,-0.797103028,-1.272522189,1926.566284,220.3115304,1:15,4.742155349,0.52250763,6.322985829,-22.69937508,13.08596944,11.1307831,2.116306542,0.278088573,80.20839609,-5.080455792,0.834271736,0.430550522,,,,,,,,,,,,-6.42867542,7.37245291,-0.435091722,50,4.673075929,2.495499357,-127.1005535,-2.437337602,-10.56236602,24.97828351,-20.06104844,CAL_BEA,WAS_COU,CalBerkeley,D1,PAC12,20190407-CalBerkeley-1,e6b31459-5971-11e9-b16a-302432607227
19,4/7/19,1:16:23 PM,2,1,"Rosenkrantz, Hayden",1000027590,Right,WAS_COU,"Vaughn, Andrew",10000676,Right,CAL_BEA,Undefined,1,Bottom,0,0,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,85.54028998,-0.198296904,-0.787782387,1903.437401,220.0500332,1:15,4.769025135,0.642326329,6.403709599,-23.64330496,13.49670122,11.3745293,2.616411062,0.865845086,78.52702458,-4.672045755,1.369806959,0.438624114,,,,,,,,,,,,-6.457158671,7.463359271,-0.591288137,50,4.743857329,1.391160269,-124.6481912,-1.102388743,-10.1887366,24.36939795,-20.39763022,CAL_BEA,WAS_COU,CalBerkeley,D1,PAC12,20190407-CalBerkeley-1,018b0c04-5972-11e9-b16a-302432607227
20,4/7/19,1:17:03 PM,2,2,"Rosenkrantz, Hayden",1000027590,Right,WAS_COU,"Vaughn, Andrew",10000676,Right,CAL_BEA,Undefined,1,Bottom,0,0,1,ChangeUp,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,78.93939025,0.100697563,-2.085148989,1804.423266,242.7162021,2:00,4.733884779,0.6642716,6.914403259,-34.7705057,8.073623352,15.73131898,1.928090587,0.075807194,72.59961786,-6.533158812,0.928520549,0.471104419,74.30643262,-33.31463765,-58.51089844,,,,,5.675219825,4.978755159,-29.4829195,0.03555481,-9.374145465,4.49000428,-0.539429403,50,4.727580918,3.82154551,-115.0460709,-0.609157529,-12.58071096,21.07142894,-26.14817172,CAL_BEA,WAS_COU,CalBerkeley,D1,PAC12,20190407-CalBerkeley-1,1bf7c19a-5972-11e9-b16a-302432607227
21,4/7/19,1:17:29 PM,2,3,"Rosenkrantz, Hayden",1000027590,Right,WAS_COU,"Vaughn, Andrew",10000676,Right,CAL_BEA,Undefined,1,Bottom,0,0,2,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,89.45485486,-0.709454809,-2.713622405,1999.588111,209.1664819,1:00,4.943467654,0.754756272,6.354485035,-14.41306207,19.86572538,11.10532007,3.08870718,-0.81899439,81.43688323,-3.445621646,-0.604692147,0.421390018,,,,,,,,,,,,-6.872165269,11.10551989,-0.56352219,50,4.885260896,5.837983684,-130.1525229,-2.042898767,-11.75350641,28.06205821,-13.18020978,CAL_BEA,WAS_COU,CalBerkeley,D1,PAC12,20190407-CalBerkeley-1,2555adef-5972-11e9-b16a-302432607227
22,4/7/19,1:17:53 PM,2,4,"Rosenkrantz, Hayden",1000027590,Right,WAS_COU,"Vaughn, Andrew",10000676,Right,CAL_BEA,Undefined,1,Bottom,0,0,2,Curveball,Undefined,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,73.71354256,3.155647487,-0.485073733,2109.014069,94.88397729,9:15,4.732556877,0.507197811,6.201940151,-50.32800767,0.632432519,-7.962063584,3.4541281,-0.604019137,67.20599056,-6.365232459,-1.995814026,0.513792906,,,,,,,,,,,,4.205438221,-0.586933248,-0.466795207,50,4.944155874,1.108170228,-107.1642199,4.638640802,4.86137543,19.54809003,-32.85252788,CAL_BEA,WAS_COU,CalBerkeley,D1,PAC12,20190407-CalBerkeley-1,373afdc0-5972-11e9-b16a-302432607227
23,4/7/19,1:18:26 PM,3,1,"Rosenkrantz, Hayden",1000027590,Right,WAS_COU,"Lee, Korey",10000677,Right,CAL_BEA,Undefined,1,Bottom,1,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,88.72757078,0.917671666,-0.081056061,2060.813257,215.5599374,1:15,4.85739101,0.826308291,6.057026433,-20.07786167,15.12895144,10.8389367,4.033599477,1.654536907,80.75194608,-2.875854071,1.968351042,0.427056047,,,,,,,,,,,,-5.909459891,7.950485335,-0.825839963,50,4.917782029,-0.156745695,-129.1619827,1.440058286,-9.944675241,27.86452723,-18.79465414,CAL_BEA,WAS_COU,CalBerkeley,D1,PAC12,20190407-CalBerkeley-1,49204f47-5972-11e9-b16a-302432607227
24,4/7/19,1:18:48 PM,3,2,"Rosenkrantz, Hayden",1000027590,Right,WAS_COU,"Lee, Korey",10000677,Right,CAL_BEA,Undefined,1,Bottom,1,1,0,ChangeUp,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,79.38471486,-0.800444112,-1.787789421,1876.466992,232.8123461,1:45,4.64867881,0.641332978,6.867547637,-34.08472202,8.788433472,11.63664635,1.078407916,-0.018754811,72.34422667,-7.323513106,0.45225325,0.471263976,,,,,,,,,,,,-7.06730204,5.168418159,-0.532235499,50,4.585361498,3.335475536,-115.6234886,-2.417224187,-9.469651114,23.61071837,-25.24875847,CAL_BEA,WAS_COU,CalBerkeley,D1,PAC12,20190407-CalBerkeley-1,5a33dcca-5972-11e9-b16a-302432607227
25,4/7/19,1:19:13 PM,3,3,"Rosenkrantz, Hayden",1000027590,Right,WAS_COU,"Lee, Korey",10000677,Right,CAL_BEA,Undefined,1,Bottom,1,2,0,Fastball,Undefined,InPlay,Undefined,Popup,Out,1,0,,88.27793577,0.197205292,-0.953496711,2013.738599,220.0406476,1:15,4.821339739,0.81378578,6.307786079,-21.93888912,13.39793372,11.28632703,3.174772042,0.875959381,80.15246927,-3.971822107,1.194711377,0.427843825,63.47080576,50.69385673,29.46421477,4932.47463,85.492676,67.3762679,69.21694778,170.7892784,54.01002101,41.7909234,4.283728638,-6.476271553,7.289232939,-0.749440974,50,4.825221585,1.805149585,-128.5283833,-0.206750123,-10.75099413,28.53024874,-20.07349041,CAL_BEA,WAS_COU,CalBerkeley,D1,PAC12,20190407-CalBerkeley-1,63f84740-5972-11e9-b16a-302432607227
26,4/7/19,1:20:06 PM,4,1,"Rosenkrantz, Hayden",1000027590,Right,WAS_COU,"Flower, Max",10000678,Right,CAL_BEA,Undefined,1,Bottom,2,0,0,Fastball,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,88.000116,-0.86286341,-1.385084795,2016.373921,221.0749297,1:15,4.808424382,0.679137206,6.229034782,-19.22090128,16.32706413,14.25956098,2.410414201,0.58946984,80.26175441,-4.498422276,1.319077916,0.429120135,,,,,,,,,,,,-8.188127401,9.167800636,-0.582991399,50,4.734481001,2.668801102,-128.1094166,-2.507947057,-13.56489677,27.24407825,-16.98617187,CAL_BEA,WAS_COU,CalBerkeley,D1,PAC12,20190407-CalBerkeley-1,87c2e965-5972-11e9-b16a-302432607227
27,4/7/19,1:22:25 PM,1,1,"Holman, Grant",1000017002,Right,CAL_BEA,"Montez, Collin",1000027592,Left,WAS_COU,Undefined,2,Top,0,0,0,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,89.18552055,-2.192979573,-2.472050364,1923.348547,208.7498188,1:00,5.919874115,1.694273267,6.425524969,-15.5323183,19.21845117,10.56144945,2.607188626,0.301040059,80.53261635,-5.153815645,-0.4528341,0.424281144,,,,,,,,,,,,-6.610931845,11.29795632,-1.523163807,50,5.756651876,5.290277429,-129.631821,-5.419007426,-11.09652004,30.53323593,-13.21030765,CAL_BEA,WAS_COU,CalBerkeley,D1,PAC12,20190407-CalBerkeley-1,d84ad440-5972-11e9-b16a-302432607227
28,4/7/19,1:22:41 PM,1,2,"Holman, Grant",1000017002,Right,CAL_BEA,"Montez, Collin",1000027592,Left,WAS_COU,Undefined,2,Top,0,0,1,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,88.71192162,-3.469643209,-2.379680018,2063.368438,188.6092725,12:15,6.188993718,1.422566653,6.332148916,-10.85860707,24.29708351,3.683615,2.083001123,-0.462654322,80.49822741,-5.525870252,-1.678842021,0.426745878,,,,,,,,,,,,-2.740720824,14.38875508,-1.251114114,50,5.930912224,5.245202536,-128.8315745,-8.138247491,-4.568539926,28.81192606,-8.189262693,CAL_BEA,WAS_COU,CalBerkeley,D1,PAC12,20190407-CalBerkeley-1,e528fc72-5972-11e9-b16a-302432607227
29,4/7/19,1:22:54 PM,1,3,"Holman, Grant",1000017002,Right,CAL_BEA,"Montez, Collin",1000027592,Left,WAS_COU,Undefined,2,Top,0,0,2,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,89.78200694,-0.918942908,-1.491969237,2124.455901,202.1881627,12:45,6.181231487,1.39760186,6.387446991,-16.54654452,17.50930184,7.154253678,3.956826488,0.62129037,81.54883074,-4.065729313,-0.128933532,0.420017473,,,,,,,,,,,,-4.379115777,9.903306774,-1.293810254,50,6.107559399,3.192221569,-130.6993517,-2.587279099,-7.522604157,29.3203364,-15.16178843,CAL_BEA,WAS_COU,CalBerkeley,D1,PAC12,20190407-CalBerkeley-1,ed2883c1-5972-11e9-b16a-302432607227
30,4/7/19,1:23:10 PM,1,4,"Holman, Grant",1000017002,Right,CAL_BEA,"Montez, Collin",1000027592,Left,WAS_COU,Undefined,2,Top,0,1,2,Fastball,Undefined,InPlay,Undefined,FlyBall,HomeRun,0,1,,91.33692655,-3.203279737,-1.352674623,2160.042949,192.8812472,12:30,6.336516667,1.151313505,6.284787437,-13.66551711,19.38729201,4.440711738,2.241971103,0.274640049,83.25650168,-5.783567831,-0.509321095,0.413785918,104.4381294,25.18412032,22.2262841,2622.414974,99.72364609,49.50056773,46.42378279,417.7343088,156.345807,37.09826434,5.10684021,-2.824283549,11.54696344,-1.05394257,50,6.093885769,2.998570564,-132.7791601,-7.854013722,-5.020625088,29.55898116,-11.64743593,CAL_BEA,WAS_COU,CalBerkeley,D1,PAC12,20190407-CalBerkeley-1,f322cc34-5972-11e9-b16a-302432607227
31,4/7/19,1:23:54 PM,2,1,"Holman, Grant",1000017002,Right,CAL_BEA,"Notaro, Anthony",1000058249,Right,WAS_COU,Undefined,2,Top,0,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,89.58347042,-3.526573287,-4.020445576,2110.408453,205.3988325,12:45,6.097548358,1.276929854,6.402765319,-15.59838759,18.58330938,8.838799688,1.543066929,-1.689178782,82.11580446,-6.46715893,-2.348191759,0.420792827,,,,,,,,,,,,-5.949536618,11.16775768,-0.993060937,50,5.837172598,8.874120856,-129.9776686,-8.491377139,-10.19840843,26.73032973,-13.0308175,CAL_BEA,WAS_COU,CalBerkeley,D1,PAC12,20190407-CalBerkeley-1,0dfac5e0-5973-11e9-b16a-302432607227
32,4/7/19,1:24:07 PM,2,2,"Holman, Grant",1000017002,Right,CAL_BEA,"Notaro, Anthony",1000058249,Right,WAS_COU,Undefined,2,Top,0,1,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,90.06471836,-3.995021305,-3.328983592,1996.202701,188.7375297,12:15,6.124298172,1.305119292,6.54164916,-11.62517292,22.00049345,3.386157264,1.479846675,-1.46890325,82.54759467,-6.189548285,-2.686369271,0.417356295,,,,,,,,,,,,-2.778991097,13.23738225,-1.076348998,50,5.842314679,7.506572889,-130.7329239,-9.481496143,-4.817625795,27.1226552,-9.22588069,CAL_BEA,WAS_COU,CalBerkeley,D1,PAC12,20190407-CalBerkeley-1,147826f9-5973-11e9-b16a-302432607227
33,4/7/19,1:24:23 PM,2,3,"Holman, Grant",1000017002,Right,CAL_BEA,"Notaro, Anthony",1000058249,Right,WAS_COU,Undefined,2,Top,0,2,0,Fastball,Undefined,InPlay,Undefined,FlyBall,Out,1,0,,90.50338077,-2.722894856,-1.823057692,1897.627621,198.6173769,12:30,6.0867626,1.384986813,6.518444912,-12.08945387,21.15783215,7.138072172,2.578093307,0.306732987,82.68474935,-5.016086111,-0.464014832,0.415001454,84.32145978,37.0188331,1.048888293,4000.105239,109.8020085,77.27109576,6.59181651,279.2416694,276.8093354,8.243089166,5.434135132,-4.451494327,12.44164563,-1.261395298,50,5.891992348,3.982737124,-131.6701858,-6.617942491,-7.806437609,28.23785804,-10.35554825,CAL_BEA,WAS_COU,CalBerkeley,D1,PAC12,20190407-CalBerkeley-1,25d3379f-5973-11e9-b16a-302432607227
