PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID
11,2/28/19,7:09:47 PM,3,3,"Scott, Mitchell",1000058609,Right,CAL_BEA,"Milam, Kevin",1000009861,Right,STM_GAE,Stretch,1,Top,1,1,1,ChangeUp,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,77.29767436,-4.06499744,-4.232599652,1574.542972,208.0746746,1:00,5.785410445,1.192645248,6.059554681,-32.57392119,14.47612286,7.74490435,-0.707622387,-2.086101972,70.75293199,-10.13909614,-2.76989413,0.493686823,,,,,,,,,,,,-5.491450898,9.103576789,-0.868155906,50,5.451579912,8.073293018,-111.9160268,-8.85568122,-6.906961645,21.76528626,-20.72387685,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190228-CalBerkeley-1,786c8a3a-3bcf-11e9-b147-302432607227
12,2/28/19,7:10:16 PM,3,4,"Scott, Mitchell",1000058609,Right,CAL_BEA,"Milam, Kevin",1000009861,Right,STM_GAE,Stretch,1,Top,1,2,1,ChangeUp,Undefined,InPlay,Undefined,Popup,Out,1,1,,77.86523353,-2.297537212,-3.547111128,1509.398115,212.73235,1:00,5.707481603,1.59084944,5.790569948,-32.753147,13.80822309,8.903875207,0.835784571,-0.970671854,71.12222052,-8.412625711,-1.872335424,0.491116351,,,,,,,,,,,,-5.850368727,8.118487127,-1.304223517,50,5.498667214,6.748134848,-112.9826211,-5.481292878,-7.510315352,21.90280145,-21.75207323,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190228-CalBerkeley-1,89e696a3-3bcf-11e9-b147-302432607227
13,2/28/19,7:10:52 PM,4,1,"Scott, Mitchell",1000058609,Right,CAL_BEA,"Vranesh, Joe",8882509,Right,STM_GAE,Stretch,1,Top,2,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,85.30646418,-0.625254839,-1.101476934,2001.653667,190.8410731,12:15,6.172828969,0.785049185,5.480971099,-18.60611906,21.07583973,4.043236798,4.037238228,0.091385403,76.13239411,-4.136953249,-0.336942131,0.453385962,,,,,,,,,,,,-2.545389306,11.48631783,-0.691214383,50,6.105781871,2.249351992,-123.8656199,-1.960299269,-3.85997092,30.25589388,-14.75555281,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190228-CalBerkeley-1,9db94eec-3bcf-11e9-b147-302432607227
14,2/28/19,7:11:05 PM,4,2,"Scott, Mitchell",1000058609,Right,CAL_BEA,"Vranesh, Joe",8882509,Right,STM_GAE,Stretch,1,Top,2,1,0,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,78.87048735,-1.19676093,-3.812516562,1919.044868,144.5047098,10:45,5.713519257,1.450646691,5.591718878,-39.11640381,6.649577388,-4.772960641,1.333876199,-2.511746423,72.15747683,-8.462205515,-4.704820853,0.486903512,,,,,,,,,,,,1.399686332,3.917201831,-1.120500991,50,5.585669376,7.768496725,-114.4244608,-3.570290462,1.840444521,22.7343999,-27.02332837,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190228-CalBerkeley-1,a6abf685-3bcf-11e9-b147-302432607227
15,2/28/19,7:11:19 PM,4,3,"Scott, Mitchell",1000058609,Right,CAL_BEA,"Vranesh, Joe",8882509,Right,STM_GAE,Stretch,1,Top,2,2,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,85.8194816,-0.950223052,-1.545590861,2045.291736,183.6910625,12:00,6.221115263,0.781506323,5.537141218,-16.89012856,22.12329938,1.429550537,3.925161938,-0.544158255,76.86592804,-4.133975311,-1.275629248,0.449550592,,,,,,,,,,,,-1.286742044,12.16194644,-0.648523487,50,6.127830433,3.315927848,-124.6249496,-2.619863608,-1.982609198,29.7852272,-13.4349493,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190228-CalBerkeley-1,af3f4642-3bcf-11e9-b147-302432607227
16,2/28/19,7:11:35 PM,4,4,"Scott, Mitchell",1000058609,Right,CAL_BEA,"Vranesh, Joe",8882509,Right,STM_GAE,Stretch,1,Top,2,3,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,84.93583752,-2.433526849,-1.788082977,1968.093855,198.4361705,12:30,5.982778238,0.997666136,5.64728584,-20.80477084,18.49154058,6.176601602,1.976983007,-0.15578739,77.16116943,-6.325001769,-0.62633153,0.451177478,,,,,,,,,,,,-3.848796233,10.64153716,-0.850053704,50,5.763375172,3.653094806,-123.3642196,-5.912620373,-5.882276589,26.43192171,-15.91014132,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190228-CalBerkeley-1,b891464c-3bcf-11e9-b147-302432607227
17,2/28/19,7:11:50 PM,4,5,"Scott, Mitchell",1000058609,Right,CAL_BEA,"Vranesh, Joe",8882509,Right,STM_GAE,Stretch,1,Top,2,3,1,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,84.89464073,-3.610275853,-1.576258287,2012.53346,180.3141064,12:00,6.258627098,0.894695693,5.686495727,-10.94768747,28.93286661,0.158822666,1.975985563,-0.561434713,75.90494074,-5.67271958,-1.546149169,0.454519071,,,,,,,,,,,,-0.630045931,16.82747823,-0.762335541,50,5.948112132,3.381459326,-123.0637186,-8.111458787,-0.944024763,29.64960004,-6.960718277,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190228-CalBerkeley-1,c183ee26-3bcf-11e9-b147-302432607227
18,2/28/19,7:12:16 PM,4,6,"Scott, Mitchell",1000058609,Right,CAL_BEA,"Vranesh, Joe",8882509,Right,STM_GAE,Stretch,1,Top,2,3,2,Fastball,Undefined,BallCalled,Walk,Undefined,Undefined,0,0,,86.7691985,-4.522496272,-3.214885804,2064.217786,194.925595,12:30,6.1435383,0.857300097,5.855063552,-16.35510454,21.0707776,5.625960508,0.563791549,-1.663664652,79.23129805,-7.570692953,-2.157276445,0.440308978,,,,,,,,,,,,-3.956812344,12.6614467,-0.599674111,50,5.766033447,6.882422942,-125.6996234,-10.47567575,-6.310448197,26.24133754,-11.98117698,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190228-CalBerkeley-1,d12867f0-3bcf-11e9-b147-302432607227
19,2/28/19,7:12:49 PM,5,1,"Scott, Mitchell",1000058609,Right,CAL_BEA,"Haus, Edward",10000096,Right,STM_GAE,Stretch,1,Top,2,0,0,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,77.08890291,0.165306775,-2.998462618,1976.012922,132.911811,10:30,5.874678351,1.511535688,5.530152075,-39.99616164,8.094136574,-8.755366062,2.696385961,-2.023240578,70.12581177,-7.296170524,-4.63841508,0.499114576,,,,,,,,,,,,3.735221683,4.270476114,-1.245485908,50,5.862884936,6.121138795,-111.9142313,-0.859707716,4.679686777,22.48819948,-26.82376622,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190228-CalBerkeley-1,e4e0e7e4-3bcf-11e9-b147-302432607227
20,2/28/19,7:13:09 PM,5,2,"Scott, Mitchell",1000058609,Right,CAL_BEA,"Haus, Edward",10000096,Right,STM_GAE,Stretch,1,Top,2,1,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,84.54575608,-3.970986476,-1.447194708,2052.544681,176.7693783,12:00,6.151917658,0.672879229,5.624765418,-18.61637692,21.16763311,-1.196914537,0.888383403,-0.777424104,76.94292342,-7.434433199,-1.672119577,0.453968581,,,,,,,,,,,,0.205647951,12.52496946,-0.548954307,50,5.801583065,3.136491817,-122.6334009,-9.111696218,0.310732438,26.01496925,-13.24891813,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190228-CalBerkeley-1,ee3ed461-3bcf-11e9-b147-302432607227
21,2/28/19,7:14:59 PM,5,3,"Scott, Mitchell",1000058609,Right,CAL_BEA,"Haus, Edward",10000096,Right,STM_GAE,Stretch,1,Top,2,2,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,1,0,,83.84162332,-4.436871404,-2.583529161,2036.586503,189.510308,12:15,6.161950397,0.819081773,5.596514002,-17.37846763,23.22921125,3.897929385,0.559309828,-1.269505676,76.24221684,-7.666847422,-1.851930763,0.458643879,,,,,,,,,,,,-2.861672743,13.75888277,-0.600324377,50,5.769957471,5.355770549,-121.4480602,-9.986723501,-4.24044002,25.532174,-11.78607189,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190228-CalBerkeley-1,2ce169e5-3bd0-11e9-b147-302432607227
22,2/28/19,7:17:27 PM,1,1,"Thoreson, Jackson",8884637,Right,STM_GAE,"Baker, Darren",8898752,Left,CAL_BEA,Stretch,1,Bottom,0,0,0,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,88.85565156,-0.405441062,-4.39522173,2296.966568,223.6015724,1:30,4.347368207,2.634423586,5.362691111,-23.95826871,12.49742438,11.93443327,1.969575822,-0.500111879,80.32828804,-4.879388231,-2.167165325,0.434564452,,,,,,,,,,,,-7.673625502,6.753443444,-2.247866241,50,4.294232894,9.480040016,-128.7807729,-1.75371969,-12.76685647,29.06637504,-20.93812845,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190228-CalBerkeley-1,865bf824-3bd0-11e9-b147-302432607227
23,2/28/19,7:17:59 PM,1,2,"Thoreson, Jackson",8884637,Right,STM_GAE,"Baker, Darren",8898752,Left,CAL_BEA,Stretch,1,Bottom,0,0,1,Fastball,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,90.09769173,-0.705513415,-3.530573774,2388.780132,219.0776049,1:15,4.381102619,2.602831132,5.142647615,-17.26131562,18.68230732,15.19802064,2.277162652,0.541287074,80.74015315,-3.934097466,-0.687862824,0.431501633,,,,,,,,,,,,-9.174014785,10.08482143,-2.283627902,50,4.302130856,7.501281895,-130.5815158,-2.241824592,-15.57034113,31.86812398,-15.05786621,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190228-CalBerkeley-1,984147eb-3bd0-11e9-b147-302432607227
24,2/28/19,7:18:17 PM,1,3,"Thoreson, Jackson",8884637,Right,STM_GAE,"Baker, Darren",8898752,Left,CAL_BEA,Stretch,1,Bottom,0,0,2,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,91.74052348,-0.575449469,-5.157608758,2335.564849,219.3602147,1:15,4.384664421,2.622560999,5.300043534,-18.08748546,16.26932574,13.37136258,2.334987954,-1.117702296,82.76910891,-3.951597066,-2.667731842,0.42186932,,,,,,,,,,,,-8.652327029,8.786939717,-2.162719995,50,4.319355998,11.49836269,-132.7976023,-1.999481097,-15.30891634,30.8777842,-16.62695648,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190228-CalBerkeley-1,a8392ef7-3bd0-11e9-b147-302432607227
25,2/28/19,7:18:35 PM,1,4,"Thoreson, Jackson",8884637,Right,STM_GAE,"Baker, Darren",8898752,Left,CAL_BEA,Stretch,1,Bottom,0,1,2,Fastball,Undefined,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,90.25412646,-1.461247331,-3.921984882,2300.139236,213.6753016,1:00,4.307242456,2.766155823,5.205510389,-16.66683693,18.89978677,12.61510483,1.540737965,0.12362303,81.44110719,-4.568882011,-1.569751925,0.429232738,,,,,,,,,,,,-7.867669593,10.42464878,-2.412434914,50,4.159630583,8.507679043,-130.7997999,-3.95187152,-13.48773484,30.27976936,-14.30282292,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190228-CalBerkeley-1,b30af2f5-3bd0-11e9-b147-302432607227
26,2/28/19,7:19:07 PM,2,1,"Thoreson, Jackson",8884637,Right,STM_GAE,"Vaughn, Andrew",10000676,Right,CAL_BEA,Stretch,1,Bottom,1,0,0,Fastball,Undefined,InPlay,Undefined,Popup,Out,1,0,,90.24471218,-0.52760351,-3.11903647,2319.018182,214.1886538,1:15,4.555479754,2.465497375,5.177611292,-14.39153567,21.22767099,14.44291603,2.859048201,0.731681149,81.15037988,-3.217329173,-0.420100839,0.429549917,78.29846579,53.24144896,-16.79774011,4341.292644,103.7025246,116.4096254,-36.68490715,196.1575186,94.22029336,-22.50388751,5.468347778,-8.606425236,11.3652999,-2.186154535,50,4.495751831,6.605094896,-130.9017347,-1.733252279,-14.73664921,31.02660348,-12.7134208,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190228-CalBerkeley-1,c500f25b-3bd0-11e9-b147-302432607227
27,2/28/19,7:19:43 PM,3,1,"Thoreson, Jackson",8884637,Right,STM_GAE,"Lee, Korey",10000677,Right,CAL_BEA,Stretch,1,Bottom,2,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,90.52544885,-1.277880374,-5.403945816,2324.333616,224.1827416,1:30,4.152009477,2.713162891,5.201197144,-19.00602502,16.51421872,16.08215796,1.360863693,-1.043762714,81.55059712,-4.82129508,-2.412026418,0.42895278,,,,,,,,,,,,-10.1650027,9.111708022,-2.223730486,50,4.019312642,11.79787917,-130.9203262,-3.626989891,-17.44923767,30.46708284,-16.53289591,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190228-CalBerkeley-1,d6e3de98-3bd0-11e9-b147-302432607227
28,2/28/19,7:19:58 PM,3,2,"Thoreson, Jackson",8884637,Right,STM_GAE,"Lee, Korey",10000677,Right,CAL_BEA,Stretch,1,Bottom,2,1,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,89.2577329,-0.5874278,-5.579299842,2281.483331,225.9763781,1:30,4.173225222,2.687392369,5.225945614,-21.2013717,15.15844644,15.71945712,1.851620949,-1.263771673,80.73288283,-4.532261244,-2.661669753,0.433992645,,,,,,,,,,,,-9.952773142,8.171544118,-2.18368971,50,4.103383985,12.04811607,-129.1249861,-2.093054761,-16.69497863,28.51129191,-18.46693874,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190228-CalBerkeley-1,df0988b1-3bd0-11e9-b147-302432607227
29,2/28/19,7:20:15 PM,3,3,"Thoreson, Jackson",8884637,Right,STM_GAE,"Lee, Korey",10000677,Right,CAL_BEA,Stretch,1,Bottom,2,2,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,84.12282631,-0.482205405,-6.709398123,2129.014955,214.0710595,1:15,4.556284137,2.653873456,5.012560957,-24.45003259,17.09248926,11.58631473,2.060569092,-2.741447998,75.93064284,-5.007959736,-4.573761382,0.463893136,,,,,,,,,,,,-8.119115313,9.102462371,-2.017419256,50,4.490611666,13.87437094,-121.3722581,-1.880614718,-12.00239711,25.74797233,-18.71798052,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190228-CalBerkeley-1,ef14815f-3bd0-11e9-b147-302432607227
30,2/28/19,7:20:42 PM,3,4,"Thoreson, Jackson",8884637,Right,STM_GAE,"Lee, Korey",10000677,Right,CAL_BEA,Stretch,1,Bottom,2,3,0,Fastball,Undefined,BallCalled,Walk,Undefined,Undefined,0,0,,88.74893011,-1.480089276,-3.692979081,2292.087701,224.7656538,1:30,4.239599934,2.518627853,5.13634814,-20.604103,16.33716245,16.2385145,1.125799077,0.389880473,79.98067819,-5.318905381,-0.662945038,0.437448974,,,,,,,,,,,,-9.718243928,9.0723796,-2.184617251,50,4.085268482,7.714176811,-128.6124316,-4.074823517,-16.06982454,29.85351659,-17.17220775,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190228-CalBerkeley-1,faae7f32-3bd0-11e9-b147-302432607227
31,2/28/19,7:21:29 PM,4,1,"Thoreson, Jackson",8884637,Right,STM_GAE,"Flower, Max",10000678,Right,CAL_BEA,Stretch,1,Bottom,2,0,0,Fastball,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,87.92526561,0.105884052,-4.08256149,2258.960625,216.2026224,1:15,4.33224401,2.705806913,5.133182552,-18.25476459,19.44440581,14.25846527,2.910968623,0.043321666,78.93026259,-3.303380221,-1.422408641,0.441913649,,,,,,,,,,,,-8.817374136,10.2102036,-2.333445215,50,4.328494975,8.582092672,-127.3874241,-0.417158564,-14.28349486,29.62837227,-15.63427283,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190228-CalBerkeley-1,158d9c08-3bd1-11e9-b147-302432607227
32,2/28/19,7:21:51 PM,4,2,"Thoreson, Jackson",8884637,Right,STM_GAE,"Flower, Max",10000678,Right,CAL_BEA,Stretch,1,Bottom,2,0,1,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,89.11703546,0.093296182,-5.027210593,2280.522814,218.0338256,1:15,4.380917666,2.325536958,5.187802375,-17.97485827,18.6251504,14.59619648,2.971111257,-1.199154113,80.20786703,-3.259343515,-2.311131185,0.435423749,,,,,,,,,,,,-9.255194386,9.793652743,-1.869016908,50,4.37632659,10.82115399,-128.9923726,-0.436839329,-15.42707984,29.51064642,-15.84943597,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190228-CalBerkeley-1,276e2745-3bd1-11e9-b147-302432607227
33,2/28/19,7:22:16 PM,4,3,"Thoreson, Jackson",8884637,Right,STM_GAE,"Flower, Max",10000678,Right,CAL_BEA,Stretch,1,Bottom,2,1,1,Fastball,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,88.61510273,0.211906594,-4.328562155,2303.867721,218.4464084,1:15,4.262030707,2.720176218,5.079413856,-18.48653681,18.77748554,14.93544732,2.921789981,-0.122852687,79.40685229,-3.239645302,-1.543666529,0.43935582,,,,,,,,,,,,-9.25912289,9.808932215,-2.321274697,50,4.268035418,9.170632382,-128.3188382,-0.194975214,-15.19739823,30.41305137,-16.07422454,CAL_BEA,STM_GAE,CalBerkeley,D1,PAC12,20190228-CalBerkeley-1,36ac2234-3bd1-11e9-b147-302432607227
