PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID
11,3/15/2019,7:12:31 PM,3,4,"Sabouri, Arman",10000681,Left,CAL_BEA,"Acosta, Matthew",8899819,Left,SOU_TRO,Stretch,1,Top,2,2,1,Fastball,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.5295675135368,-0.898508401655941,3.24105437907237,1998.92436920298,131.531172123113,10:30,4.74419059699832,-2.83187677628615,5.69981085491054,-22.9219669649748,12.5715474167593,-14.2316600328646,1.99546010268483,-0.994873927137145,80.7320977759174,-5.21466446706876,0.556524995233902,0.428791354062494,,,,,,,,,,,,8.68017199384001,7.04265707208084,2.56877884279567,49.9999999999999,4.65473525967496,-6.884514962981,-129.954075122058,-2.80553879621276,14.6402615255227,30.7199139599493,-20.2956731690526,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190315-CalBerkeley-1,f4591edb-4790-11e9-b153-302432607227
12,3/15/2019,7:12:44 PM,3,5,"Sabouri, Arman",10000681,Left,CAL_BEA,"Acosta, Matthew",8899819,Left,SOU_TRO,Stretch,1,Top,2,2,2,Slider,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,80.9208726275091,0.604736680499103,2.33951806450714,2445.14147765209,286.178738559447,3:30,4.67712046530808,-3.08924734233153,5.21631094176387,-46.195655215966,-2.40409433228942,8.14450516885196,1.39652532165587,-0.209801292146173,74.2526675601815,-7.93195884587663,3.85234506115035,0.476284810059539,,,,,,,,,,,,-3.61742795051596,-1.44117876691474,2.86738990006808,49.9999999999999,4.69894821014198,-5.07024155721436,-117.548572168789,-0.277166436565951,-5.04369537057299,23.011745331299,-34.1834504779861,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190315-CalBerkeley-1,fc7a0434-4790-11e9-b153-302432607227
13,3/15/2019,7:13:00 PM,3,6,"Sabouri, Arman",10000681,Left,CAL_BEA,"Acosta, Matthew",8899819,Left,SOU_TRO,Stretch,1,Top,2,2,2,Splitter,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,81.1331287634589,1.11740356577172,4.0652702547952,1593.73147344443,93.0997359752832,9:00,4.38966669773367,-3.28867627129536,5.65706896611001,-41.9948354239687,0.619947933676608,-12.1878746872142,1.93479658146274,-0.507239437268169,74.6926752771748,-6.69427229991861,1.79368522465786,0.469841809923139,,,,,,,,,,,,7.57035356599528,0.0389229222125414,2.95219948631463,50.0000000000001,4.45777096587701,-7.99592977004679,-117.808145364074,1.00500405504066,10.7030214200189,21.1224618123229,-32.1190190434045,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190315-CalBerkeley-1,060ec183-4791-11e9-b153-302432607227
14,3/15/2019,7:13:20 PM,3,7,"Sabouri, Arman",10000681,Left,CAL_BEA,"Acosta, Matthew",8899819,Left,SOU_TRO,Stretch,1,Top,2,2,2,Fastball,Undefined,HitByPitch,Undefined,Undefined,Undefined,0,0,,89.3060724423355,0.502271859298697,2.11634260181119,1868.65303810458,131.975948753008,10:30,4.82388350421103,-2.81355257588885,5.92371552156033,-22.2309966923737,12.7634349054938,-14.2237753457615,3.43764351573116,-2.03440909061762,81.1891548959545,-3.6882445052067,-0.567448908059089,0.425766012573346,61.6346480845555,-8.1950023520082,-172.550456137836,,,,,19.7940592350621,2.61413914136372,-178.206986769935,0.231205444335938,8.303879791219,6.75286804632212,2.65249499076506,50,4.85144064456238,-4.34110431751304,-129.893498886128,0.422139666475838,14.1243955156474,28.3322351823199,-20.6878298792175,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190315-CalBerkeley-1,11eb7b69-4791-11e9-b153-302432607227
15,3/15/2019,7:14:01 PM,4,1,"Sabouri, Arman",10000681,Left,CAL_BEA,"O'Guinn, Jamal",8898700,Right,SOU_TRO,Stretch,1,Top,2,0,0,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,90.0042208945981,-1.17119922804643,3.94302441510313,1926.57442479744,137.018469795287,10:30,4.83690107113126,-2.99681089884358,5.66267895628739,-20.7042750048399,14.6742448332172,-13.7061124022499,2.01681468054883,-0.456829017670874,80.7302631304447,-5.07636533180084,1.35599316282107,0.428096175376215,,,,,,,,,,,,8.67402379625564,8.27442449221394,2.67187443547815,50,4.72494891432263,-8.53366252771652,-130.48004329938,-3.36877240326285,14.680032404044,32.1406064407194,-18.1703032908305,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190315-CalBerkeley-1,25cee362-4791-11e9-b153-302432607227
16,3/15/2019,7:14:26 PM,4,2,"Sabouri, Arman",10000681,Left,CAL_BEA,"O'Guinn, Jamal",8898700,Right,SOU_TRO,Stretch,1,Top,2,0,1,Splitter,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,1,0,,79.7004460350615,0.57839842641055,4.78213995526519,1178.8938527275,79.3277195597276,8:45,4.41713983913009,-3.28614652179877,5.35944548098343,-47.9774639248008,-1.87383977064931,-9.7133613295847,0.963271211965763,0.398863382908957,71.3518413374402,-8.41524959052205,2.95477350410718,0.488696300556192,,,,,,,,,,,,6.88668966813848,-1.20561290575659,2.86276473225568,50,4.43627606470403,-9.34449516806341,-115.29241239126,-0.317219744775153,9.02048595327519,26.7980503620202,-33.7532128291839,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190315-CalBerkeley-1,37b43163-4791-11e9-b153-302432607227
17,3/15/2019,7:17:33 PM,1,1,"Lunn, Connor",8899825,Right,SOU_TRO,"Eden, Cameron",8889135,Right,CAL_BEA,Stretch,1,Bottom,0,0,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.5592015015804,-1.80664177202461,-1.12715278632374,2233.43843256585,177.874168073413,12:00,5.7032260890403,1.23330158396372,6.78986798204043,-17.3506603226884,16.5826956857922,-0.616730673594086,2.60756222004032,0.153029994385028,80.9297104264125,-5.13616060300476,-1.24594997239623,0.419261443344849,,,,,,,,,,,,-0.0168709239331559,9.8507415003403,-1.16006931898929,50,5.57956139347591,2.58179267486364,-130.378663839582,-4.57979934081393,-0.0286124200109138,31.1748949055008,-15.4675804137606,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190315-CalBerkeley-1,a3140dff-4791-11e9-b153-302432607227
18,3/15/2019,7:17:53 PM,1,2,"Lunn, Connor",8899825,Right,SOU_TRO,"Eden, Cameron",8889135,Right,CAL_BEA,Stretch,1,Bottom,0,0,1,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,90.9620511194746,-1.11575990292824,-1.65541557605995,2264.43355235684,188.013545495723,12:15,5.67958521878859,1.23092584189853,6.72369479791911,-15.8715479502637,17.0722573921284,2.40782593042594,3.33676646473031,-0.0816414603224224,82.1645548280513,-4.16134272133109,-1.19251040300691,0.413103048546143,73.4433729787276,30.4365841978133,156.66420543905,3235.36224962197,-104.303268790457,36.6147605768813,34.9395497690228,201.050668188121,44.0133178160947,165.181848298067,2.76703063964843,-1.86841779968024,9.873699184081,-1.12273838155348,50,5.59974690982248,3.76029743855478,-132.424301457392,-3.02071430063841,-3.2726357705668,31.8704063263479,-14.8797254434898,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190315-CalBerkeley-1,b4f95c5e-4791-11e9-b153-302432607227
19,3/15/2019,7:18:22 PM,1,3,"Lunn, Connor",8899825,Right,SOU_TRO,"Eden, Cameron",8889135,Right,CAL_BEA,Stretch,1,Bottom,0,0,2,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,90.0619074229428,0.794810170106429,-2.46375482250836,1948.64416810213,178.271711883562,12:00,5.76752521680882,1.09941574427823,6.83039271832655,-19.9308906226165,13.4687350948112,-0.407346016722945,4.83219051488005,-1.18282524670551,81.5282144457763,-3.0343481531178,-2.54200061127288,0.415951139492843,,,,,,,,,,,,-0.532962209592798,7.28828274738691,-0.941370238670028,49.9999999999999,5.81100848711339,5.65208411061281,-131.106420940899,1.28486424941893,-0.917851614690527,30.4517062778738,-19.6223854786275,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190315-CalBerkeley-1,c5df9fde-4791-11e9-b153-302432607227
20,3/15/2019,7:18:55 PM,1,4,"Lunn, Connor",8899825,Right,SOU_TRO,"Eden, Cameron",8889135,Right,CAL_BEA,Stretch,1,Bottom,0,1,2,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,92.1310956902802,-0.684870931154628,-2.25345022334831,2182.43705953243,171.601083785973,11:45,5.84557572181251,0.80640476289,6.86777435137827,-14.4958956208566,17.3646904099556,-2.56828171383662,4.0129258473244,-1.46232280010218,83.462383035429,-3.46903990926847,-2.74714590445767,0.406254699841656,,,,,,,,,,,,0.742029447074535,9.93829600854832,-0.662530552475317,50,5.79679166916591,5.34886290925675,-134.150166707233,-1.99992983388626,1.33777160954925,31.9127060223545,-14.2567404227048,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190315-CalBerkeley-1,d8c3fc74-4791-11e9-b153-302432607227
21,3/15/2019,7:19:15 PM,1,5,"Lunn, Connor",8899825,Right,SOU_TRO,"Eden, Cameron",8889135,Right,CAL_BEA,Stretch,1,Bottom,0,2,2,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,90.1015075288056,-1.28326747606338,-0.718436175892908,2227.91078099217,175.813052061968,11:45,5.73102271748,1.10502695539678,6.77729015444395,-18.6608969804401,14.7548999950431,-1.08245288967579,3.00414876695516,0.358918675936665,81.6688762875054,-4.86038819026189,-0.926586099297654,0.416051823842936,72.5823847747908,46.7379500747877,155.291780717586,3561.53870117641,,,,,,,,0.38119181737666,8.63740764636484,-1.05792860636797,50,5.64044265508409,1.67515022377641,-131.237520173336,-3.44807005415633,0.657322927507935,30.6948656798756,-17.2797989388478,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190315-CalBerkeley-1,e1b6a331-4791-11e9-b153-302432607227
22,3/15/2019,7:19:37 PM,1,6,"Lunn, Connor",8899825,Right,SOU_TRO,"Eden, Cameron",8889135,Right,CAL_BEA,Stretch,1,Bottom,0,2,2,Slider,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,80.8912994958921,-0.129414820728005,-2.33615872755379,2207.70301047452,116.255316902628,10:00,5.36063533444288,1.55802203655299,6.17554857328721,-37.3699504726393,4.91627362231177,-10.0474884203463,2.12686959232279,-1.43770906406405,74.1064761823301,-7.16192072193481,-4.23588286907734,0.468027069024663,,,,,,,,,,,,4.79463800545613,2.72037659620775,-1.37647649174045,50,5.33180153390222,5.08086870299128,-117.681555907814,-1.30707158054072,6.68639373476194,23.4917161898287,-28.3803296128152,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190315-CalBerkeley-1,f2f5186c-4791-11e9-b153-302432607227
23,3/15/2019,7:20:03 PM,1,7,"Lunn, Connor",8899825,Right,SOU_TRO,"Eden, Cameron",8889135,Right,CAL_BEA,Stretch,1,Bottom,0,2,2,Fastball,Undefined,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,91.1877264985287,-0.458396873839771,-1.0843095745772,2243.53107525082,187.957499991456,12:15,5.66432351980635,1.19047648433495,6.76224493497519,-15.8977784087654,16.4166008079331,2.2990333270647,3.92082805933005,0.391779680823044,83.3754976391366,-3.49414298114064,-0.644755864213405,0.409137631744978,,,,,,,,,,,,-1.58137995887672,9.2654584949235,-1.12063155898547,50,5.62819211218653,2.45149674543171,-132.914412499236,-1.50739326809781,-2.8286705073971,28.5106046990207,-15.6005938120573,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190315-CalBerkeley-1,01c30bc5-4792-11e9-b153-302432607227
24,3/15/2019,7:20:36 PM,2,1,"Lunn, Connor",8899825,Right,SOU_TRO,"Vaughn, Andrew",10000676,Right,CAL_BEA,Stretch,1,Bottom,1,0,0,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,91.6904780817851,-1.15549856396209,-2.25521886320545,2271.7049829116,187.970590255186,12:15,5.581171848925,1.08841196775143,6.9557247361614,-17.0399714019821,14.7407489973414,2.06814575454819,3.10894593097286,-0.792097354467219,83.8837541677138,-4.41658212398262,-1.85871413229594,0.40574519655154,,,,,,,,,,,,-1.79101592737992,8.58821772959727,-0.949566424782138,50,5.5035909735569,5.2052372087168,-133.581833188885,-3.15283453247561,-3.23401873238329,28.9547568217301,-16.6663936044529,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190315-CalBerkeley-1,15a67389-4792-11e9-b153-302432607227
25,3/15/2019,7:20:56 PM,2,2,"Lunn, Connor",8899825,Right,SOU_TRO,"Vaughn, Andrew",10000676,Right,CAL_BEA,Stretch,1,Bottom,1,0,1,Curveball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.2450931548316,0.811657968976948,-1.53670491494239,2229.32698428975,61.6888508858085,8:00,5.35571878199124,1.51655497562991,6.30870653869371,-47.5312988240333,-4.21604133687169,-7.75078848301261,2.1427070772605,-0.545128639108905,73.5519865878412,-8.10669220210649,-2.99939417515536,0.473687548148755,,,,,,,,,,,,3.83986624588833,-2.51414700679102,-1.40034471458774,50,5.39199637258303,3.30541032644339,-115.445260593207,0.358344052137714,5.21799173997126,20.0991609050386,-35.5905212860617,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190315-CalBerkeley-1,205939ed-4792-11e9-b153-302432607227
26,3/15/2019,7:21:17 PM,2,3,"Lunn, Connor",8899825,Right,SOU_TRO,"Vaughn, Andrew",10000676,Right,CAL_BEA,Stretch,1,Bottom,1,0,2,Fastball,Undefined,InPlay,Undefined,LineDrive,Single,0,0,,92.4206827909975,-3.63828473188419,-1.9092997763683,2249.22469237694,183.75740298109,12:15,5.81644023961259,0.795349823999398,6.82647381928942,-13.8955737084343,17.6086596425934,1.15836278197308,1.33384959406715,-0.850149814212709,84.7562603551145,-6.27667001756578,-1.68782316836957,0.403976382761979,101.426170979942,-16.7526791709328,1.35079552259154,,,,,5.90714810483539,5.60308388773321,9.30273382020504,0.0311309814453125,-1.17316229991651,10.8284684883472,-0.673328701754899,50,5.57745842084167,4.44855544295726,-134.4133813554,-8.93820113383594,-2.1477770969622,28.9413515631287,-12.3497355725371,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190315-CalBerkeley-1,2e661a85-4792-11e9-b153-302432607227
27,3/15/2019,7:22:01 PM,3,1,"Lunn, Connor",8899825,Right,SOU_TRO,"Lee, Korey",10000677,Right,CAL_BEA,Stretch,1,Bottom,1,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,89.6746507975675,-1.58725192541984,-3.05091006729333,2192.86270062467,182.00152439659,12:00,5.73425895899894,0.911570255731997,6.73557860246079,-15.6670254368065,17.9094968051321,0.626993756937533,2.97606560592469,-1.82625331535812,82.0164861385534,-4.56982173382777,-2.93135174267439,0.417051198842583,,,,,,,,,,,,-1.20430555295979,10.4062123492556,-0.711179530168778,50,5.62359029414908,6.93771284581123,-130.490574878666,-4.05277955517373,-2.07490136194491,27.6572180690775,-14.2451565712589,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190315-CalBerkeley-1,4423d94c-4792-11e9-b153-302432607227
28,3/15/2019,7:22:21 PM,3,2,"Lunn, Connor",8899825,Right,SOU_TRO,"Lee, Korey",10000677,Right,CAL_BEA,Stretch,1,Bottom,1,1,0,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,79.4921014567982,-0.238278689586269,-2.20591249039816,2185.58181477275,79.8800308743275,8:45,5.42690344984229,1.34670807527258,6.30999707042907,-44.8350360804097,-1.36201866061429,-7.40191851862119,1.4710154257332,-1.30291943794967,73.1941112553809,-8.67261079865307,-3.60854022975873,0.474549380681704,,,,,,,,,,,,3.41988301057289,-0.677626621888797,-1.18174375912631,50,5.38785551406355,4.6542468726487,-115.695817038599,-1.67905350086526,4.61870956489289,22.3106356975569,-33.089214528561,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190315-CalBerkeley-1,5473f1f4-4792-11e9-b153-302432607227
29,3/15/2019,7:22:39 PM,3,3,"Lunn, Connor",8899825,Right,SOU_TRO,"Lee, Korey",10000677,Right,CAL_BEA,Stretch,1,Bottom,1,2,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,89.8943995484133,-0.462387747789134,-2.30256594018688,2254.07588614455,195.769912424968,12:30,5.64972289676365,0.974537527657198,6.77055810085752,-19.6794183896136,13.5410862743243,3.83288297133663,3.58724708369956,-0.809500241921386,82.3964113496249,-4.21374593191542,-1.57105787449286,0.414834274165433,,,,,,,,,,,,-2.76017180911569,7.66197089061483,-0.826076690620834,50,5.61191789097802,5.16052398559077,-130.963803835321,-1.59894321038838,-4.80338658692477,27.1392091521222,-18.8403103870016,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190315-CalBerkeley-1,5b530f06-4792-11e9-b153-302432607227
