PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID
11,3/16/2019,3:11:04 PM,4,3,"Horn, Jared",1273181,Right,CAL_BEA,"O'Guinn, Jamal",8898700,Right,SOU_TRO,Undefined,1,Top,2,0,2,Curveball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,76.577050395883,1.35160866624718,-1.68200025394334,2735.43594589074,41.7500435663552,7:30,5.19872555431984,1.92511958380249,5.86619658349759,-58.9296791430232,-11.1216956934382,-9.88638846520568,1.54408653514252,-0.461460892277575,70.4328332872329,-9.66155986748807,-3.54440496259973,0.497647390461637,62.7091606966913,-81.2357506007612,-54.8500878931816,,,,,2.35411513715738,2.35411513715738,5.12907844521399,0.0184338378906249,4.83483365125879,-6.40576407219164,-1.78333285501549,50,5.27403536107567,3.54559710415923,-111.351158687384,0.98453448282577,6.02839026902161,21.2839084789072,-40.1611787420562,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190316-CalBerkeley-1,6152ce09-4838-11e9-b154-302432607227
12,3/16/2019,3:12:14 PM,4,4,"Horn, Jared",1273181,Right,CAL_BEA,"O'Guinn, Jamal",8898700,Right,SOU_TRO,Undefined,1,Top,2,0,2,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,90.2618415494189,-1.10828069350078,-2.5521571983341,2116.94367830273,217.319985618986,1:15,5.50596045227063,1.88966339226533,6.22506981745151,-16.6432199931787,17.1424306753101,13.0927015759933,3.09543743928539,0.624668889884346,82.3671167547053,-4.25511826216937,-0.0731316898669521,0.418347966199845,,,,,,,,,,,,-7.86668046166306,9.6716675599441,-1.70567798223755,50,5.4148369197488,5.44867660712092,-131.316335667649,-3.05709156662606,-13.7207133639962,28.1009382557902,-15.30515716208,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190316-CalBerkeley-1,8e068ccf-4838-11e9-b154-302432607227
13,3/16/2019,3:12:48 PM,4,5,"Horn, Jared",1273181,Right,CAL_BEA,"O'Guinn, Jamal",8898700,Right,SOU_TRO,Undefined,1,Top,2,0,2,Slider,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,85.6977439089055,-1.16153592324438,-3.24343690097321,2209.11356751111,173.549621337353,11:45,5.09386812171456,1.93995574880215,6.28948810858042,-25.7500738671332,11.8058004251477,-1.33873706111368,1.87589469666552,-1.16339061663507,78.2533125443892,-6.02348492105134,-3.49696822498612,0.441072982911752,,,,,,,,,,,,-0.214480470841011,6.806259144391,-1.7006989719529,50,4.99585093679815,7.09858473789082,-124.581955205955,-3.27294143446891,-0.335454753015354,26.1579193972103,-21.5288277058447,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190316-CalBerkeley-1,9ff56522-4838-11e9-b154-302432607227
14,3/16/2019,3:13:45 PM,4,6,"Horn, Jared",1273181,Right,CAL_BEA,"O'Guinn, Jamal",8898700,Right,SOU_TRO,Undefined,1,Top,2,0,2,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,91.6699815902145,-1.28489242989207,-3.86288954043295,2203.37668440525,223.354032153005,1:30,5.32051302263852,1.92580195740703,6.22715854896108,-17.2385017848375,15.8611466468811,15.004436603847,2.6957413238015,-0.392808335669691,82.9012631175342,-4.55816983680257,-1.01329974972646,0.414079002849021,,,,,,,,,,,,-9.39657080167449,9.07390641792677,-1.64474705054013,50.0000000000001,5.21588924511153,8.52162646432656,-133.111904885059,-3.52827997147227,-16.6925087681262,31.2141503192776,-16.0547359221439,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190316-CalBerkeley-1,c3c00555-4838-11e9-b154-302432607227
15,3/16/2019,3:14:14 PM,4,7,"Horn, Jared",1273181,Right,CAL_BEA,"O'Guinn, Jamal",8898700,Right,SOU_TRO,Undefined,1,Top,2,0,2,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,75.7194580707995,2.94067024750798,-1.04090864412965,2553.44366800571,41.7586113894314,7:30,5.30335325868481,2.0523865365579,5.52086377969401,-60.2753235394878,-10.5072875538936,-9.33917324982321,3.03234061671879,0.300930473943911,69.0503383245994,-8.31331858222606,-2.79365677500546,0.507746302564089,,,,,,,,,,,,4.66366272087875,-6.50769688623926,-1.95577992707395,50,5.5195481584126,2.2696486171103,-109.93143536513,3.89079297100621,5.65111776732213,21.2706577198767,-40.0596448568516,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190316-CalBerkeley-1,d594a60c-4838-11e9-b154-302432607227
16,3/16/2019,3:15:04 PM,4,8,"Horn, Jared",1273181,Right,CAL_BEA,"O'Guinn, Jamal",8898700,Right,SOU_TRO,Undefined,1,Top,2,1,2,Slider,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,84.9820686399648,-0.318426265459881,-1.73039861926334,2092.9537270394,169.379419447589,11:45,5.11889474098749,2.08577407876668,6.22486274370056,-29.4032859100962,8.85786268642118,-1.66774306473722,2.37471832588912,0.349923163934359,77.4205541644851,-5.88131493388264,-2.04696040366233,0.445195247997117,,,,,,,,,,,,0.395573056377062,4.93812711673795,-1.95578895176635,50,5.08045970352865,3.78460598359596,-123.676376556194,-1.53923308843454,0.608386163171817,26.2833801211597,-24.5792739342094,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190316-CalBerkeley-1,f07d4e08-4838-11e9-b154-302432607227
17,3/16/2019,3:15:53 PM,4,9,"Horn, Jared",1273181,Right,CAL_BEA,"O'Guinn, Jamal",8898700,Right,SOU_TRO,Undefined,1,Top,2,1,2,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,75.3575579873833,3.48763136364424,-0.0244078734183286,2634.17819630601,56.7060978182401,8:00,5.17973642363447,2.06361999966601,5.64260256805723,-58.7509569019179,-8.56685162440108,-12.9729625545555,3.54081935674929,0.959774153865707,68.3633489274262,-7.53746812062341,-2.46953755977815,0.509864308016552,,,,,,,,,,,,6.94889129452655,-5.69484727687349,-2.05341837339915,50,5.43894582330275,0.414390431811627,-109.364604402218,4.99965891208203,8.30802883751158,21.5982067645877,-38.9827542040143,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190316-CalBerkeley-1,0b554702-4839-11e9-b154-302432607227
18,3/16/2019,3:16:34 PM,4,10,"Horn, Jared",1273181,Right,CAL_BEA,"O'Guinn, Jamal",8898700,Right,SOU_TRO,Undefined,1,Top,2,2,2,Fastball,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,91.1848828296422,-3.65897530724221,-2.69778401091405,2295.84986374463,206.540669059633,1:00,5.50105253086749,2.0058726237876,6.16814474608487,-6.01647549619565,27.5466258317164,13.774424641925,1.61209812617473,0.660375481819113,82.4430028113964,-4.80029696676346,-0.0816958106493609,0.416967840481752,,,,,,,,,,,,-8.34598497455192,16.1613371710611,-1.80877862219786,50,5.22066348634991,5.80397872388231,-132.31410092084,-8.65873565513217,-14.6536746667846,30.7580926179579,-3.798371172988,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190316-CalBerkeley-1,262d3e7c-4839-11e9-b154-302432607227
19,3/16/2019,3:19:31 PM,1,1,"Esqueda, Isaac",8899920,Left,SOU_TRO,"Eden, Cameron",8889135,Right,CAL_BEA,Undefined,1,Bottom,0,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,86.5689195363646,-0.324454587575834,1.58202443860831,2616.95593388259,189.446310018615,12:15,5.84319187526218,-2.07664926044968,4.58534626102781,-21.2381829603894,17.5401287148926,2.92438324187821,3.76461106628121,-0.327795019730622,79.5447493589343,-4.20590628751139,2.11733854467886,0.448193926204001,,,,,,,,,,,,-1.09651370524436,9.09705588690271,1.91063708519953,50,5.79038183814408,-3.58813847198346,-125.805566247149,-1.53749173781228,-1.77035248219286,23.7515839805544,-17.4865937685887,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190316-CalBerkeley-1,918d2011-4839-11e9-b154-302432607227
20,3/16/2019,3:19:50 PM,1,2,"Esqueda, Isaac",8899920,Left,SOU_TRO,"Eden, Cameron",8889135,Right,CAL_BEA,Undefined,1,Bottom,0,1,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,87.3363230552276,-3.22508253816596,3.2035012468237,2535.35454892086,178.367887168285,12:00,5.67073289758424,-2.39480659581502,4.81402754908778,-21.5314327465645,16.6539205255872,-0.475550645553482,0.813703094681268,0.603016136842152,80.0720862004274,-7.15872132685622,3.11601186203111,0.444754063563119,,,,,,,,,,,,1.12549012882829,9.52715735700681,2.07696362962491,50,5.33169110163093,-7.06508773889747,-126.550164786333,-7.95345602885769,1.82767203035219,25.4955363078249,-16.7029941383051,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190316-CalBerkeley-1,9a7fc82f-4839-11e9-b154-302432607227
21,3/16/2019,3:20:15 PM,1,3,"Esqueda, Isaac",8899920,Left,SOU_TRO,"Eden, Cameron",8889135,Right,CAL_BEA,Undefined,1,Bottom,0,2,0,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,86.6822136193002,-0.803593015356427,1.59268478096245,2576.42838763241,189.986341358654,12:15,5.85868280331039,-2.1396690290644,4.65375800821899,-23.1474438524019,15.6080622249877,2.75470238221659,3.16599051192923,-0.396709454556411,79.3717465574774,-5.04460405535658,2.09878180877289,0.448062114976859,66.5053293136957,40.2694501108536,133.885453071962,4152.21790247892,,,,,,,,-0.989459296141951,8.26825429001687,1.97467325384654,50,5.75612670540894,-3.60681734131352,-125.918155144065,-2.65497687535799,-1.59255258251436,24.9722182732232,-18.8661441547088,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190316-CalBerkeley-1,ac6518a5-4839-11e9-b154-302432607227
22,3/16/2019,3:20:42 PM,1,4,"Esqueda, Isaac",8899920,Left,SOU_TRO,"Eden, Cameron",8889135,Right,CAL_BEA,Undefined,1,Bottom,0,2,1,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,87.9766129296973,0.0524864517643538,0.831635318509463,2402.77454825846,187.329304022481,12:15,5.84832640717677,-2.05427942534837,4.63985651234535,-21.5814032656749,15.9585453156895,2.05717318047745,4.09975497098431,-1.09255803089182,80.592673253228,-3.90438089676848,1.20934962348186,0.440979453659802,,,,,,,,,,,,-0.839958753706547,8.20867523890974,1.96737974776877,49.9999999999999,5.83444423595016,-1.93655499325122,-127.868568747869,-0.726745181659683,-1.39719255234829,25.2092029457812,-18.51968772283,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190316-CalBerkeley-1,bc799af0-4839-11e9-b154-302432607227
23,3/16/2019,3:21:04 PM,1,5,"Esqueda, Isaac",8899920,Left,SOU_TRO,"Eden, Cameron",8889135,Right,CAL_BEA,Undefined,1,Bottom,0,3,1,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,87.0822540090751,-0.51372965313917,1.7208815751562,2436.32131608514,189.492084789579,12:15,5.82779084978604,-2.02653129033012,4.69791618210116,-22.8158404025652,15.6940913326021,2.63011543684174,3.43860315901206,-0.173394926199536,79.3309406288709,-4.70968994987624,2.20560322003646,0.446640285795178,76.0018610520036,76.0759678676985,179.905911560093,5082.33467859547,-106.418433289691,89.7873204751722,27.8406470082691,136.081843453185,14.2390603744283,165.429662228652,5.49917419433587,-0.869683555579004,8.26462478260679,1.84992179796414,50,5.75586727454334,-3.89951052783375,-126.45300967966,-2.00483703936092,-1.40467844433578,26.3850526066423,-18.8253538407736,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190316-CalBerkeley-1,c73d1149-4839-11e9-b154-302432607227
24,3/16/2019,3:21:33 PM,1,6,"Esqueda, Isaac",8899920,Left,SOU_TRO,"Eden, Cameron",8889135,Right,CAL_BEA,Undefined,1,Bottom,0,3,2,Fastball,Undefined,BallCalled,Walk,Undefined,Undefined,0,0,,87.5708512884746,-2.75362794726667,2.07695721444065,2497.52973188923,185.574758698982,12:15,5.70645291848195,-2.18639288522306,4.79895103517637,-26.2231613453439,11.7697034593353,1.15228148617964,0.90856200972836,-0.121712188952088,80.2063481160889,-7.5516773678838,2.28950962408843,0.443631667390364,,,,,,,,,,,,-0.0127628968545326,6.88446673814956,1.97866703661132,50,5.40991055713074,-4.65035325159033,-127.028294930285,-7.10574221814227,-0.0208272280200897,26.332813196365,-20.9395803799332,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190316-CalBerkeley-1,d92261b6-4839-11e9-b154-302432607227
25,3/16/2019,3:22:10 PM,2,1,"Esqueda, Isaac",8899920,Left,SOU_TRO,"Vaughn, Andrew",10000676,Right,CAL_BEA,Undefined,1,Bottom,0,0,0,ChangeUp,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,80.9065348508065,0.514616827645465,2.15306900544737,2178.50086895893,142.200000763917,10:45,5.58240728830399,-2.33285025503487,5.09502061767134,-27.8074255873258,16.7610738366814,-13.0337255588107,3.75038741435298,-1.38925798809816,72.616018733555,-4.68092492024638,-0.286235678853313,0.480491295415274,,,,,,,,,,,,7.57282782758772,8.65674700809189,2.13951904084994,50,5.60992390637832,-3.98230907630076,-117.38948179825,0.135498758960413,10.3814396585392,25.8640015365829,-20.3066855647152,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190316-CalBerkeley-1,eb07b308-4839-11e9-b154-302432607227
26,3/16/2019,3:22:31 PM,2,2,"Esqueda, Isaac",8899920,Left,SOU_TRO,"Vaughn, Andrew",10000676,Right,CAL_BEA,Undefined,1,Bottom,0,1,0,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,69.6384908538751,5.04092268570829,0.222877200520849,2546.31913494015,322.539620505885,4:45,5.88052368401325,-1.91242552804402,4.2049129128186,-75.3133578890854,-12.2014883162616,9.30366559790589,4.44518547296481,-0.923645166327073,62.2820794454368,-8.8128605007105,1.944443539579,0.571777473239865,,,,,,,,,,,,-4.68150809439424,-8.02714838812751,1.87874596542378,50,6.36139879115464,-0.686171753515861,-100.485851592626,6.47342036050396,-4.664551290309,20.154712494638,-40.1721219584987,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190316-CalBerkeley-1,fced0437-4839-11e9-b154-302432607227
27,3/16/2019,3:24:16 PM,2,3,"Esqueda, Isaac",8899920,Left,SOU_TRO,"Vaughn, Andrew",10000676,Right,CAL_BEA,Undefined,1,Bottom,0,2,0,Fastball,Undefined,InPlay,Undefined,FlyBall,Out,1,0,,86.2883943517303,-1.44688274279304,2.50820813036591,2517.73207200355,199.376214065203,12:45,5.89567063980979,-2.15343784626402,4.65335009119068,-23.6828462823776,15.7882369237742,5.56560152666851,2.54597630189741,0.694639188839945,78.5152743181844,-5.79149051050061,3.53319009346658,0.452179678584408,91.7089919103533,47.8154040069756,-17.3214634656245,4571.79519545346,104.572822692284,119.408398653029,-34.1243665869556,259.119005249884,110.905484887433,-20.4503040695932,5.99615295410151,-2.13702653550558,8.58829888896496,1.89242687779997,50,5.72699594985718,-5.69330398968481,-125.156553634155,-4.06163449226159,-3.36988012636899,26.6366949856507,-18.6311480522058,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190316-CalBerkeley-1,3b8f9dba-483a-11e9-b154-302432607227
28,3/16/2019,3:25:20 PM,3,1,"Esqueda, Isaac",8899920,Left,SOU_TRO,"Lee, Korey",10000677,Right,CAL_BEA,Undefined,1,Bottom,1,0,0,Fastball,Undefined,InPlay,Undefined,GroundBall,Out,2,0,,86.5570926061288,-1.46287077918609,1.81404105445314,2528.09378309755,209.628272005708,1:00,5.84656643408733,-2.21578618253574,4.57599464452073,-28.7722336154443,10.2535564496239,5.85239339175557,2.05620328653835,-0.00175358149770495,79.4717390023561,-6.7100585364886,2.887304113073,0.449621810788139,,,,,,,,,,,,-2.5170410982624,5.67322237348664,2.02285278299395,50,5.66909683962324,-4.20665197375432,-125.673307219231,-4.32394619204576,-4.03368688565721,24.981527623507,-23.0824200156221,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190316-CalBerkeley-1,5f5a3f74-483a-11e9-b154-302432607227
29,3/16/2019,3:27:42 PM,1,1,"Horn, Jared",1273181,Right,CAL_BEA,"Stubbs, CJ",8890764,Right,SOU_TRO,Undefined,2,Top,0,0,0,Curveball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,75.8149366075986,1.09132423660414,-1.45978193154203,2719.27601630066,44.7827070480364,7:30,5.13672546332793,1.9447947946279,5.68107892771165,-60.4271834867323,-10.5962835726317,-10.4697163444893,1.11874362032613,-0.288558750349894,68.77142527996,-10.2421156656617,-3.44207462757235,0.508066878346167,,,,,,,,,,,,5.13184040930115,-6.08150034016491,-1.81557773048384,50.0000000000001,5.19153418514338,3.10033645939887,-110.104906921487,0.398520307840608,6.1549944670457,23.7381242320264,-39.468040177294,CAL_BEA,SOU_TRO,CalBerkeley,D1,PAC12,20190316-CalBerkeley-1,b70d8c1d-483a-11e9-b154-302432607227
