PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID
1,3/29/2019,7:09:56 PM,1,1,"Sabouri, Arman",10000681,Left,CAL_BEA,"Desa, Riki",1000049509,Right,LON_DIR,Undefined,1,Top,0,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,89.0072078046758,0.15999385485536,2.96644908303278,1911.47641288757,143.575431369779,10:45,4.90974942601978,-2.98430041352635,5.54506980475064,-20.7519580746368,15.1317444898097,-11.1909994643118,3.33012186990189,-1.14249793448114,80.6258419367272,-3.72969358227238,0.868234214929554,0.431141811816194,,,,,,,,,,,,6.85722468875564,8.02659850382845,2.73484149243641,50,4.9100515481621,-6.3159989301581,-129.272398903399,-0.348701525627425,11.5222237085009,28.7173122886751,-18.6869210701335,CAL_BEA,LON_DIR,CalBerkeley,D1,PAC12,20190329-CalBerkeley-1,e6da88ec-5290-11e9-b161-302432607227
2,3/29/2019,7:10:08 PM,1,2,"Sabouri, Arman",10000681,Left,CAL_BEA,"Desa, Riki",1000049509,Right,LON_DIR,Undefined,1,Top,0,1,0,Fastball,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.2351588177387,-0.966026875370146,3.05090201310923,1826.07726906069,133.102085010601,10:30,4.91039881533239,-3.14594908871075,5.47705690961872,-23.7491654997326,12.2905386676505,-13.1692061326267,2.02611249011764,-1.38623973091115,80.448854114639,-5.41961958617255,0.57586087677337,0.432077973176227,,,,,,,,,,,,7.99638504590108,6.86255165432451,2.88699734420135,50,4.80977627191116,-6.44784767945568,-129.493101755662,-3.00527438474977,13.3869003195927,30.5868190022078,-20.6853202864493,CAL_BEA,LON_DIR,CalBerkeley,D1,PAC12,20190329-CalBerkeley-1,ef28b8db-5290-11e9-b161-302432607227
3,3/29/2019,7:10:25 PM,1,3,"Sabouri, Arman",10000681,Left,CAL_BEA,"Desa, Riki",1000049509,Right,LON_DIR,Undefined,1,Top,0,1,1,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,89.2779564379224,-0.729288109766473,3.36903898490157,1831.44711055395,150.475629446003,11:00,4.76660633510424,-2.8937797130564,5.73785779878245,-19.5212534580264,15.9225200181102,-9.03634416370005,2.45961618256765,-0.506430341915427,80.9236518297352,-4.39792546744942,1.66997856497044,0.428490792842374,60.2853681465824,52.6109824994301,121.5405743087,4810.54129535301,,,,,,,,5.86525181527701,8.7744283480069,2.61892751441002,50,4.69402562047902,-7.33189813050388,-129.64409816067,-2.30138135308601,9.9084936210418,28.9757038061043,-17.3509224481768,CAL_BEA,LON_DIR,CalBerkeley,D1,PAC12,20190329-CalBerkeley-1,f8bfda1a-5290-11e9-b161-302432607227
4,3/29/2019,7:10:46 PM,1,4,"Sabouri, Arman",10000681,Left,CAL_BEA,"Desa, Riki",1000049509,Right,LON_DIR,Undefined,1,Top,0,1,2,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,90.7493808346267,0.148067818758565,3.62781691099725,1996.91859180359,150.71036034536,11:00,4.92793367770515,-2.92015219702572,5.47846098990964,-17.3232894076255,17.5977185701107,-9.88961290948579,3.62313420512247,-0.345625062931058,81.4566632723416,-3.10903217874154,1.7699167395724,0.42531911723178,,,,,,,,,,,,6.44929317642446,9.34000795746542,2.60834679119206,50,4.92942702770197,-7.99882325258616,-131.618028968674,-0.26531925735924,11.1382619799971,31.9640304987212,-16.043373042128,CAL_BEA,LON_DIR,CalBerkeley,D1,PAC12,20190329-CalBerkeley-1,0809bfd1-5291-11e9-b161-302432607227
5,3/29/2019,7:11:04 PM,1,5,"Sabouri, Arman",10000681,Left,CAL_BEA,"Desa, Riki",1000049509,Right,LON_DIR,Undefined,1,Top,0,1,2,ChangeUp,Undefined,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,80.8454383142579,0.733176110549318,4.55780503032013,1217.73814866556,41.5329710696441,7:30,4.49829981243584,-3.31080482089137,5.41957508868974,-53.3369351814327,-8.19399990952561,-7.22025385472973,0.742470825500445,0.36541718742559,71.7999257611307,-9.31809702386305,3.18996110554311,0.48357786718453,,,,,,,,,,,,5.65358534780439,-4.67536935238967,2.91061554825774,50,4.52801331426864,-9.09638636675724,-116.898688758135,-0.142324934851329,7.5251850991096,29.8456274530335,-38.3971826596593,CAL_BEA,LON_DIR,CalBerkeley,D1,PAC12,20190329-CalBerkeley-1,12a712ef-5291-11e9-b161-302432607227
6,3/29/2019,7:11:39 PM,2,1,"Sabouri, Arman",10000681,Left,CAL_BEA,"Stotler, Brooks",8892273,Left,LON_DIR,Undefined,1,Top,1,0,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,89.871174655848,-1.25347865592876,4.39692602517616,2009.89678122052,125.057206367673,10:15,4.60309000375758,-2.94100888362718,5.75745189136008,-24.7136625831081,10.9883002649815,-15.7074567164955,1.37335983812417,-0.14963852642055,79.9587989757977,-5.94031643873795,1.41417860130918,0.430048626767683,,,,,,,,,,,,10.0741408281877,6.39093818773137,2.58565471107836,50,4.48436614532326,-9.49371285595502,-130.144904519809,-3.66380175999673,16.7986677661034,34.3775669391264,-21.517135062725,CAL_BEA,LON_DIR,CalBerkeley,D1,PAC12,20190329-CalBerkeley-1,257d222f-5291-11e9-b161-302432607227
7,3/29/2019,7:11:57 PM,2,2,"Sabouri, Arman",10000681,Left,CAL_BEA,"Stotler, Brooks",8892273,Left,LON_DIR,Undefined,1,Top,1,0,1,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,89.0854448126507,-0.712552568608819,5.18344444891464,1973.39927378367,144.419853246659,10:45,4.92953204994768,-2.92050616544592,5.70752240305691,-20.9882072867538,15.3591443061514,-11.0124682106399,2.51395235137808,1.00381731646725,79.4063573576505,-4.68328861467598,3.10360595319676,0.433918238021773,,,,,,,,,,,,7.74411516281037,8.52691093293468,2.49242710643541,50,4.8569626340365,-11.3327516161874,-128.902357533746,-2.29724238010651,12.7189646369059,32.749729753133,-18.1694171249572,CAL_BEA,LON_DIR,CalBerkeley,D1,PAC12,20190329-CalBerkeley-1,32378a21-5291-11e9-b161-302432607227
8,3/29/2019,7:12:14 PM,2,3,"Sabouri, Arman",10000681,Left,CAL_BEA,"Stotler, Brooks",8892273,Left,LON_DIR,Undefined,1,Top,1,1,1,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,76.8138593180209,1.02120061084135,0.335856602500434,2334.74502043212,273.981138071905,3:15,4.69017365810847,-3.22665096595819,4.87510774040123,-50.3167139482529,-1.05017064156773,14.4239461878834,1.4634032653225,-1.70689383950613,70.3455297624374,-8.23762098598874,3.00698034141468,0.505181646809746,,,,,,,,,,,,-7.414955732198,-0.847430948026034,3.18182243123736,50.0000000000001,4.74908108156702,-1.12668378050326,-111.580580497865,0.340310522917289,-9.29587980085559,21.1253627886948,-33.2364441413654,CAL_BEA,LON_DIR,CalBerkeley,D1,PAC12,20190329-CalBerkeley-1,3863e0e9-5291-11e9-b161-302432607227
9,3/29/2019,7:12:30 PM,2,4,"Sabouri, Arman",10000681,Left,CAL_BEA,"Stotler, Brooks",8892273,Left,LON_DIR,Undefined,1,Top,1,2,1,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,88.6854342876421,-1.32776030367346,5.10383735629851,2001.06369678077,141.830371601379,10:45,4.75947395704272,-2.9352439646323,5.8224170784955,-21.8270966758377,14.6609267543668,-11.5514003861322,1.70115694298074,0.859145084131395,79.2070124604997,-5.4606919052471,2.91799049797445,0.4347571042343,,,,,,,,,,,,8.01816181607815,8.39294963221628,2.52416774408864,49.9999999999999,4.63796036071797,-11.0941556453594,-128.350869312421,-3.68498006566665,13.0676169422035,32.267067075806,-18.4956203424867,CAL_BEA,LON_DIR,CalBerkeley,D1,PAC12,20190329-CalBerkeley-1,40551b9f-5291-11e9-b161-302432607227
10,3/29/2019,7:12:48 PM,2,5,"Sabouri, Arman",10000681,Left,CAL_BEA,"Stotler, Brooks",8892273,Left,LON_DIR,Undefined,1,Top,1,3,1,Fastball,Undefined,InPlay,Undefined,FlyBall,Out,1,0,,89.3883878867266,-0.568530641575519,3.9010959365367,1958.23917222166,135.677354720249,10:30,4.88930495190027,-2.95250170890771,5.61768019661313,-22.6341214473048,13.4553856443622,-13.1740865397835,2.4713532866702,-0.40439222383602,79.7533016163874,-4.84702986885844,1.40974383655062,0.432376412329297,98.45676887669,27.5067381376702,-5.38124040431034,4071.72339476117,108.99854825591,56.3981556511503,-14.8070514421093,346.997252411451,340.771783044891,-14.6917023760077,5.07477966308587,8.43386571546633,7.42621700358387,2.6278254709277,50,4.82655219601722,-8.39412666760036,-129.554499627747,-2.04538070826331,13.9961505645445,33.0148347021541,-19.850108999682,CAL_BEA,LON_DIR,CalBerkeley,D1,PAC12,20190329-CalBerkeley-1,523a6b06-5291-11e9-b161-302432607227
