PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID
11,3/19/2019,7:10:26 PM,3,1,"Delmore, Jack",1000058610,Right,CAL_BEA,"Winkler, Jack",1000026040,Right,SAN_DON,Undefined,1,Top,2,0,0,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,85.3243615166099,-1.36357648143349,-1.14005287896954,1482.15164817296,232.942828003688,1:45,6.4011935104498,1.17588720609078,5.79539016286839,-29.5400084672583,9.25782373063178,12.3083831232564,2.6708411135793,1.14113958683294,77.3845524470466,-6.91463653272487,1.18704802078628,0.448306719651373,71.6897370185171,42.0981617256216,-40.8220543132974,3545.55707350951,79.0879522760594,76.1055736165947,-76.4530188183156,240.418920851817,63.6733182454847,-47.2590316232698,4.7192474365234,-6.99475964958233,5.42055688842966,-1.0895446937251,50,6.27171213133389,2.08280279236034,-124.034570303134,-3.87827924618987,-10.7589952811177,27.7366834466485,-23.8364145410676,CAL_BEA,SAN_DON,CalBerkeley,D1,PAC12,20190319-CalBerkeley-1,523c8381-4ab5-11e9-b157-302432607227
12,3/19/2019,7:11:07 PM,3,2,"Delmore, Jack",1000058610,Right,CAL_BEA,"Winkler, Jack",1000026040,Right,SAN_DON,Undefined,1,Top,2,0,1,ChangeUp,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,82.6839025570492,-2.83267073704553,-2.16388543362786,1268.65997872195,191.254223463604,12:30,6.45764408698719,1.27342442132194,5.85701593122533,-26.1831666121407,14.91736565699,2.97608132242279,1.64020922057887,-0.489719470399014,75.4912324521741,-7.72761865240071,-1.60289922640376,0.461418753318094,61.3885316148275,-29.9997017025864,167.79320234788,,,,,1.22606574286072,1.22606574286072,67.3213585126623,0.0427740478515625,-2.24682682978257,8.88806141602488,-1.09971739263993,50,6.21254685137096,4.44774482342922,-120.086772394072,-6.7354561093552,-3.26022676968847,24.6265187418536,-19.2771508627334,CAL_BEA,SAN_DON,CalBerkeley,D1,PAC12,20190319-CalBerkeley-1,6c61b6aa-4ab5-11e9-b157-302432607227
13,3/19/2019,7:11:33 PM,3,3,"Delmore, Jack",1000058610,Right,CAL_BEA,"Winkler, Jack",1000026040,Right,SAN_DON,Undefined,1,Top,2,0,2,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,79.7345887707072,-3.54909706484145,-2.15260189524264,2016.03091077651,163.147596448968,11:30,6.428913144412,0.994910015097515,5.79811814593426,-37.3821744097077,6.88973381579581,-2.09962006925592,0.00650110934549136,-1.18292581681912,73.4982272088741,-10.466639810409,-2.54728824650345,0.478889857475438,,,,,,,,,,,,0.505691058873097,4.73747727456427,-0.816927661621949,50,6.11483672258852,4.4117709678754,-115.72994569761,-8.28239408954646,0.683022976054092,22.4235541180249,-25.7752685695501,CAL_BEA,SAN_DON,CalBerkeley,D1,PAC12,20190319-CalBerkeley-1,7607240c-4ab5-11e9-b157-302432607227
14,3/19/2019,7:11:56 PM,3,4,"Delmore, Jack",1000058610,Right,CAL_BEA,"Winkler, Jack",1000026040,Right,SAN_DON,Undefined,1,Top,2,1,2,ChangeUp,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,82.7095897904611,-2.07449133055698,-1.97641870990357,1211.26660745394,216.2408774814,1:15,6.25152482455848,1.25671279021914,5.9831343298005,-31.3532809844198,9.3127109201985,6.85410831061224,1.7141827241322,-0.00453049803336457,75.8910230337592,-7.94262437861942,-0.68347964210066,0.458973068938473,63.9718160860071,-18.0209657223172,-35.2483536021245,,,,,7.44159681647361,6.73246507089436,-25.1227375938844,0.0616107177734375,-4.27280384538028,5.63213181404347,-1.10463806871461,50,6.07044860494611,3.94727668091112,-120.265122734963,-5.28711793497999,-6.24420374836929,23.8021783642534,-23.9433457539642,CAL_BEA,SAN_DON,CalBerkeley,D1,PAC12,20190319-CalBerkeley-1,87ec752d-4ab5-11e9-b157-302432607227
15,3/19/2019,7:14:52 PM,1,1,"Young, Grant",8901592,Left,SAN_DON,"Eden, Cameron",8889135,Right,CAL_BEA,Undefined,1,Bottom,0,0,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.5702773653935,-0.572136746547047,2.77879748293066,1616.84124366797,142.505707095733,10:45,5.28119169650299,-0.572871257262798,5.53369134449346,-29.8828555702715,14.8530821354992,-11.4270888687612,2.25557737493499,1.07402250424029,72.6386318056602,-6.14537413544564,0.640831260808405,0.481393022160929,,,,,,,,,,,,6.88352061401515,8.07775302575974,0.339341004144412,50,5.21187263441956,-5.26000801297539,-115.614273662244,-2.07531812735524,9.29137175313869,22.1071364468605,-21.2707026523646,CAL_BEA,SAN_DON,CalBerkeley,D1,PAC12,20190319-CalBerkeley-1,f29e5521-4ab5-11e9-b157-302432607227
16,3/19/2019,7:15:13 PM,1,2,"Young, Grant",8901592,Left,SAN_DON,"Eden, Cameron",8889135,Right,CAL_BEA,Undefined,1,Bottom,0,0,1,ChangeUp,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,71.7566068816762,-0.408167402719591,1.72359912241039,1265.16826926778,154.030880469075,11:15,5.0043756314323,-0.750242464339259,5.98490372394644,-45.1969941035719,9.31777095101393,-4.56333065356274,0.859515780363099,0.467294439877237,65.3290202469167,-8.91578297496615,0.857661508181462,0.531408614952793,,,,,,,,,,,,3.0271428868566,5.18944590709738,0.616877344295967,50,4.94742297801801,-3.02360752732191,-104.337522680954,-1.89324784170723,3.29036139218128,19.8438051231633,-26.5333658738705,CAL_BEA,SAN_DON,CalBerkeley,D1,PAC12,20190319-CalBerkeley-1,feda67ee-4ab5-11e9-b157-302432607227
17,3/19/2019,7:15:33 PM,1,3,"Young, Grant",8901592,Left,SAN_DON,"Eden, Cameron",8889135,Right,CAL_BEA,Undefined,1,Bottom,0,1,1,Fastball,Undefined,InPlay,Undefined,FlyBall,HomeRun,0,1,,78.8810179457538,-0.81342531516398,1.17330811725169,1607.13873312318,157.413879922472,11:15,5.26543963389843,-0.657867117979706,5.49418667835924,-24.2085811373949,21.7095654283166,-9.04860915226582,2.48704475177763,-0.314361087341442,71.2916436328492,-5.35106762773629,-0.528415593689753,0.487712282905198,,,,,,,,,,,,5.19589227344485,11.8359294689645,0.561335130628692,50.0000000000001,5.1783221138505,-2.07201054322198,-114.626191106844,-2.36524632651555,6.82545475216862,23.6928101005677,-16.6260739663575,CAL_BEA,SAN_DON,CalBerkeley,D1,PAC12,20190319-CalBerkeley-1,0531a742-4ab6-11e9-b157-302432607227
18,3/19/2019,7:16:23 PM,2,1,"Young, Grant",8901592,Left,SAN_DON,"Baker, Darren",8898752,Left,CAL_BEA,Undefined,1,Bottom,0,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,80.1504574668412,1.93190722892059,1.62451065527549,1671.90045404812,145.804158790072,10:45,5.46925265701437,-0.40994818916504,5.46092043075494,-28.1927513543154,15.8875736771109,-10.8236600534585,4.92931763153038,0.208847162653546,73.0733147841654,-3.3286024644491,-0.396693388764196,0.477852554987458,,,,,,,,,,,,6.19926995576681,7.90043191129165,0.274367606620502,50,5.62019839530674,-2.96361599771883,-116.497930062417,3.04466240966674,8.52030400645129,21.8668713913374,-21.3156600450775,CAL_BEA,SAN_DON,CalBerkeley,D1,PAC12,20190319-CalBerkeley-1,28877ad6-4ab6-11e9-b157-302432607227
19,3/19/2019,7:16:42 PM,2,2,"Young, Grant",8901592,Left,SAN_DON,"Baker, Darren",8898752,Left,CAL_BEA,Undefined,1,Bottom,0,1,0,ChangeUp,Undefined,InPlay,Undefined,FlyBall,Out,1,0,,70.2617725829519,0.873639765935208,1.2893030562849,1078.22490911132,122.267036802827,10:00,5.02582322395966,-0.546452181411628,6.1908340318453,-49.6148666042399,6.00511669273563,-9.59409430543684,1.69801680713952,-0.155541215522685,64.8414056132159,-8.44753808150763,-0.524978525660241,0.536768405894122,78.0585058822852,43.4182991425408,-21.2066924568538,5036.12804659392,96.4999382152897,81.4358249895064,-52.7989056730776,253.297907554798,94.0337218386667,-37.3469587182951,4.8427825927734,5.58223188601868,3.03323504397287,0.454357319887208,50,5.06626827820817,-2.06974406713973,-102.312858745314,0.35590347688494,5.92498363549242,16.6692426585134,-28.9545714073077,CAL_BEA,SAN_DON,CalBerkeley,D1,PAC12,20190319-CalBerkeley-1,31eef00d-4ab6-11e9-b157-302432607227
20,3/19/2019,7:17:21 PM,3,1,"Young, Grant",8901592,Left,SAN_DON,"Vaughn, Andrew",10000676,Right,CAL_BEA,Undefined,1,Bottom,1,0,0,Slider,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,65.1727748149399,3.64994957419723,-0.331275341597823,2198.73546516442,285.910299580169,3:30,5.09525575076023,-0.722879162298858,4.73297432979276,-73.8689136930456,-4.79119134581116,16.5802916129977,2.40657765418395,0.344562925042769,59.8140972891106,-9.89441223711623,2.73277565461079,0.598191893158006,,,,,,,,,,,,-8.69180779874288,-3.55953396976049,0.741973452924322,50,5.39965267375124,0.0770774823714164,-94.470445402403,3.93623254843789,-7.81017349956304,15.1574146127219,-35.3725290710869,CAL_BEA,SAN_DON,CalBerkeley,D1,PAC12,20190319-CalBerkeley-1,4b7b94d5-4ab6-11e9-b157-302432607227
