PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID
1,3/12/2019,6:06:25 PM,1,1,"Horn, Jared",1273181,Right,CAL_BEA,"Konishi, Connor",1000024656,Left,SAN_SPA,Undefined,1,Top,0,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,91.1394042967765,-0.434148687224592,-2.51228386515184,2057.46295075919,211.939200001651,1:00,5.27862181184802,1.98708356458051,6.10233301383385,-17.6925663425442,15.8683630196321,9.91192650311084,3.40239315094421,0.488496422808936,82.4086565415008,-3.78886459024791,-0.631463368312494,0.416954348663674,,,,,,,,,,,,-6.17390377020212,8.778637181608,-1.79932508100881,50,5.23599812559067,5.49995005483492,-132.512508808037,-1.5657999683875,-10.864439611114,31.0448546782866,-16.7259662607879,CAL_BEA,SAN_SPA,CalBerkeley,D1,PAC12,20190312-CalBerkeley-1,38d4ad4b-452c-11e9-b150-302432607227
2,3/12/2019,6:06:40 PM,1,2,"Horn, Jared",1273181,Right,CAL_BEA,"Konishi, Connor",1000024656,Left,SAN_SPA,Undefined,1,Top,0,1,0,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,90.4990876435582,-0.96982645055775,-2.63917832937468,2082.77549427121,225.269822781688,1:30,5.07984323567331,2.12168210123395,6.35220278995401,-20.9339542754979,12.4945686283342,12.6445352947322,2.44175179496692,0.744754180937386,82.7137367505215,-4.93333013671998,-0.24027398347451,0.416131039994836,,,,,,,,,,,,-7.67402412677969,7.12439776007993,-1.93648593536832,50,4.99962612704984,5.68815723482481,-131.688907600373,-2.8641245738255,-13.467055388439,28.1382712553846,-19.671526065075,CAL_BEA,SAN_SPA,CalBerkeley,D1,PAC12,20190312-CalBerkeley-1,3f33126f-452c-11e9-b150-302432607227
3,3/12/2019,6:06:57 PM,1,3,"Horn, Jared",1273181,Right,CAL_BEA,"Konishi, Connor",1000024656,Left,SAN_SPA,Undefined,1,Top,0,1,1,Fastball,Undefined,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.3533974184602,-1.51247612019112,-4.08603527868303,2091.7607472591,212.833511607099,1:00,5.25589946432086,1.85729160582181,6.38314541593151,-17.5937846201362,15.2850291851055,9.88313488055414,2.3947184546952,-1.08379989306849,83.4035207820775,-4.84392045036481,-2.21429078785595,0.412695362541782,,,,,,,,,,,,-6.57272380633535,8.81735132717227,-1.56782267527999,50,5.13869308400873,9.18151864262399,-132.713799088927,-4.04537836920672,-11.7139245007439,28.5939788709815,-16.4597433784958,CAL_BEA,SAN_SPA,CalBerkeley,D1,PAC12,20190312-CalBerkeley-1,4c91f2d4-452c-11e9-b150-302432607227
4,3/12/2019,6:07:15 PM,1,4,"Horn, Jared",1273181,Right,CAL_BEA,"Konishi, Connor",1000024656,Left,SAN_SPA,Undefined,1,Top,0,1,2,Fastball,Undefined,FoulBall,Undefined,Undefined,Undefined,0,0,,92.0335133118461,-0.824796446713459,-3.0781704744218,2219.32072624847,209.722464931513,1:00,5.31697937635886,1.99630170025023,6.01095665963467,-16.6967560354098,16.2177803433297,9.27655601318298,3.16042747282755,-0.084669859859462,83.6000155788195,-3.97622750604096,-1.32654100844706,0.41291949681664,73.892512957362,1.86640357767783,-66.042979457004,1867.61555521856,,,,68.1020275520077,48.6841207843308,-68.1179630423928,0.684721069335938,-5.93320233281134,9.03715599760343,-1.75996706247479,50,5.24313807070421,6.89004281960024,-133.762607760056,-2.47415440748516,-10.6942588918821,30.2440033800112,-15.8850901721472,CAL_BEA,SAN_SPA,CalBerkeley,D1,PAC12,20190312-CalBerkeley-1,53aca67c-452c-11e9-b150-302432607227
5,3/12/2019,6:07:38 PM,1,5,"Horn, Jared",1273181,Right,CAL_BEA,"Konishi, Connor",1000024656,Left,SAN_SPA,Undefined,1,Top,0,1,2,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,92.4612805485993,-1.36564715895423,-4.5472594332094,2169.2567343601,209.529203823245,1:00,5.2638083636875,1.81722847199564,6.3988300140068,-16.4345453645802,16.1617402747371,9.17211071435967,2.63432189856135,-1.60851726124978,83.0450993225928,-4.50465150921927,-2.79708386220713,0.410918388031369,,,,,,,,,,,,-6.55880529096056,9.36536396050122,-1.49525593155532,50,5.15820306315462,10.3907440567959,-134.116695349609,-3.701528539229,-11.7370187153984,33.7440185310483,-15.4146774202853,CAL_BEA,SAN_SPA,CalBerkeley,D1,PAC12,20190312-CalBerkeley-1,652ddaac-452c-11e9-b150-302432607227
6,3/12/2019,6:08:05 PM,1,6,"Horn, Jared",1273181,Right,CAL_BEA,"Konishi, Connor",1000024656,Left,SAN_SPA,Undefined,1,Top,0,2,2,Slider,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,85.4149433296612,-0.0250183304075976,-1.01232856250626,2188.78998646301,171.169810628558,11:45,5.08474325269395,2.4543964894239,5.95314814042569,-31.3300602798287,6.37943298422039,-0.996538501658389,2.45070185839809,1.43252501115111,78.9552991016473,-5.880723111973,-1.1992161395074,0.441974147270886,,,,,,,,,,,,0.282482748346159,3.44690644650264,-2.37348827838636,50.0000000000001,5.06502788123401,2.22958233402929,-124.42426922364,-1.02792261215578,0.446883428251814,22.8276409303378,-26.7210947789177,CAL_BEA,SAN_SPA,CalBerkeley,D1,PAC12,20190312-CalBerkeley-1,75425d33-452c-11e9-b150-302432607227
7,3/12/2019,6:08:24 PM,1,7,"Horn, Jared",1273181,Right,CAL_BEA,"Konishi, Connor",1000024656,Left,SAN_SPA,Undefined,1,Top,0,3,2,Fastball,Undefined,InPlay,Undefined,LineDrive,Single,0,0,,89.9951077186302,-1.55574265187755,-2.22653146552692,2083.40785477292,228.23156360725,1:30,4.94416212925436,1.92350979391639,6.27741671027523,-23.0907317379156,10.6238867053236,11.9308454507664,1.5846682500588,0.864659293114076,82.851155963043,-5.90156313300293,0.0278319292936776,0.417907959541277,84.0072189526171,14.8281031593503,-13.3779097005179,3035.33712328172,104.061368604966,19.620186747943,-35.653662754956,216.863002604138,216.863002604138,-24.0360413878873,2.42031249999998,-7.10065122297381,6.21099075784214,-1.76521309554888,50,4.81801825067336,4.72747907158322,-131.00088121864,-4.2686070076412,-12.4065941206088,26.2583569210587,-21.3219113369477,CAL_BEA,SAN_SPA,CalBerkeley,D1,PAC12,20190312-CalBerkeley-1,8069f02c-452c-11e9-b150-302432607227
8,3/12/2019,6:09:05 PM,2,1,"Horn, Jared",1273181,Right,CAL_BEA,"Peterson, Brandon",1000056980,Right,SAN_SPA,Undefined,1,Top,0,0,0,Fastball,Undefined,InPlay,Undefined,GroundBall,Out,1,0,,90.3691735483207,-1.53347612514138,-2.51741331261555,2013.29131287636,217.023079971819,1:15,5.11695541007001,1.95511601065152,6.26644151874653,-17.5252168236805,16.2111172636187,12.2501170446151,2.2412149002544,0.653840870937371,82.3321219589681,-4.85083861893081,-0.193346851838515,0.41804252549605,87.5411295023086,-11.3567241459345,-22.4526614434208,,,,,12.1902300335544,11.5955571810064,-22.7215123217382,0.0850018310546875,-7.4293351455336,9.31274253011776,-1.77500318832441,50,4.99490229518614,5.40390544744805,-131.441304553142,-4.05860009865675,-12.9496571829722,28.8141520615163,-15.9415296518538,CAL_BEA,SAN_SPA,CalBerkeley,D1,PAC12,20190312-CalBerkeley-1,99548042-452c-11e9-b150-302432607227
9,3/12/2019,6:09:57 PM,3,1,"Horn, Jared",1273181,Right,CAL_BEA,"Strahm, Kellen",8900447,Right,SAN_SPA,Undefined,1,Top,1,0,0,Fastball,Undefined,BallCalled,Undefined,Undefined,Undefined,0,0,,89.8403707872443,-2.93448151430886,-3.46076863159115,1989.13973298005,228.947198867552,1:45,5.17739711604837,1.8616611446698,6.21601785634392,-20.144624342303,14.0010344944346,16.1132654342201,0.783685551401081,0.00726272182317837,82.4237944999591,-6.72113854210742,-0.41751509582703,0.420570945438059,,,,,,,,,,,,-9.7281101312263,8.43433556919263,-1.61071494369718,50,4.94723075811044,7.39362172894918,-130.473976570501,-7.32161526623871,-16.8075714802938,26.8655622408194,-17.6017733605575,CAL_BEA,SAN_SPA,CalBerkeley,D1,PAC12,20190312-CalBerkeley-1,b619e32c-452c-11e9-b150-302432607227
10,3/12/2019,6:10:22 PM,3,2,"Horn, Jared",1273181,Right,CAL_BEA,"Strahm, Kellen",8900447,Right,SAN_SPA,Undefined,1,Top,1,1,0,Fastball,Undefined,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,89.4858893739734,-1.68291332338859,-2.86224758354424,2093.28234867735,229.963609493455,1:45,5.29679104602844,1.8775846070683,6.28382749505709,-20.7513135163578,13.7015589361632,16.3463911819675,2.01428399508288,0.599954187436803,81.4847546811606,-5.61124132022266,0.242009374352671,0.422458678840146,,,,,,,,,,,,-9.79165424528803,7.99776672143828,-1.67474668817327,50,5.16265778568905,6.01178022011306,-130.101675195233,-4.45304989971294,-16.6958359172522,28.6145319468088,-18.5369860600855,CAL_BEA,SAN_SPA,CalBerkeley,D1,PAC12,20190312-CalBerkeley-1,c67f6f7e-452c-11e9-b150-302432607227
